agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,healthrgn,int,itemset,lifesteal,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,rgdcritstrkrtng,slotbak,socket1,socket2,socket3,speed,speedbonus,sta,str,strint,versatility
,,,41.0,,,14.0,,50.0,,,,,20.0,,,12.0,Hive Protector's Gauntlets,,,,Rare,,90.0,,10.0,,,,,,30.0,20.0,20.0,
,,,40.0,Warrior,,7.0,,55.0,,,,,12.0,-485.0,,19.0,Colossal Dragonplate Handguards,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,29.0,12.0,12.0,
,,,39.0,,,,,55.0,,,10.0,,16.0,,,12.0,Grimfist Crushers,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,16.0,16.0,
,,,39.0,Death knight,,13.0,,55.0,,,10.0,,16.0,-431.0,,,Cataclysmic Gladiator's Dreadplate Gauntlets,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,16.0,16.0,
,,,39.0,Paladin,,10.0,,55.0,,,,,16.0,1063.0,,,Gloves of Radiant Glory,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,16.0,16.0,12.0
,,,11.0,Warlock,,13.0,,55.0,,,10.0,,16.0,-433.0,,,Cataclysmic Gladiator's Felweave Handguards,,1.0,,Epic,2200.0,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,39.0,Paladin,,10.0,,55.0,,,12.0,,16.0,-360.0,,,Immolation Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,16.0,16.0,
,,,11.0,Priest,,,,55.0,,,14.0,,16.0,-359.0,,,Gloves of the Cleansing Flame,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,8.0
16.0,16.0,,26.0,,,,,55.0,,,10.0,,16.0,,,,Gloves of Ghostly Dreams,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
,,,11.0,Priest,,9.0,,55.0,,,,,16.0,1066.0,,,Handwraps of Dying Light,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
,,,10.0,Warlock,,8.0,,55.0,,,,,16.0,-467.0,,13.0,Gloves of the Faceless Shroud,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
15.0,15.0,,18.0,,,,,50.0,,,12.0,,15.0,,,9.0,Aessina-Blessed Gloves,,1.0,,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
15.0,15.0,,18.0,Rogue,,12.0,,55.0,,,9.0,,15.0,-405.0,,,Ruthless Gladiator's Leather Gloves,,1.0,,Epic,2200.0,85.0,,10.0,Prismatic socket,,,,,28.0,,,
15.0,15.0,,18.0,Druid,,10.0,,55.0,,,,,15.0,1004.0,,12.0,Obsidian Arborweave Handwraps,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,39.0,,,,,50.0,,,12.0,,18.0,,,,Fallen Brotherhood Gauntlets,,,,Rare,,,,10.0,,,,,,28.0,18.0,18.0,12.0
,,,10.0,,,9.0,,50.0,,,12.0,,15.0,,,,Mnemiopsis Gloves,,1.0,,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
15.0,15.0,,18.0,Druid,,12.0,,55.0,,,9.0,,15.0,-286.0,,,Stormrider's Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
18.0,18.0,,26.0,,,12.0,,50.0,,,12.0,,18.0,,,,Coulton's Crushers,,,,Rare,,,,10.0,,,,,,28.0,,,
,,,10.0,,,,,50.0,,,12.0,,18.0,,,,Emberfire Gloves,,,,Rare,,85.0,,10.0,,,,,,28.0,,,12.0
,,,39.0,,,,,50.0,,,12.0,,18.0,,,,Bloodied Pyrium Gauntlets,,,,Rare,,85.0,,10.0,,,,,,28.0,18.0,18.0,12.0
,,,10.0,Mage,,8.0,,55.0,,,13.0,,15.0,1007.0,,,Firehawk Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
18.0,18.0,,26.0,,,11.0,,55.0,,,11.0,,18.0,,,,Time Twister's Gauntlets,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,25.0,,,
,,,39.0,,,9.0,,50.0,,,,,15.0,,,,Gloves of the Greymane Wall,,1.0,15.0,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,
,,,39.0,Paladin,,,,55.0,,,,,18.0,-291.0,,9.0,Reinforced Sapphirium Handguards,,1.0,9.0,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,18.0,18.0,
,,,39.0,,,,,50.0,,,9.0,,15.0,,,,Gloves of Curious Conscience,,1.0,,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,12.0
15.0,15.0,,26.0,,,9.0,,55.0,,,,,15.0,,,12.0,Proto-Handler's Gauntlets,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,10.0,Priest,,,,55.0,,,12.0,,15.0,-391.0,,,Vicious Gladiator's Mooncloth Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,9.0
,,,10.0,,,12.0,,55.0,,,9.0,,15.0,,,,Widow's Clutches,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,39.0,,,,,50.0,,,12.0,,15.0,,,9.0,Gear-Marked Gauntlets,,1.0,,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,
,,,10.0,,,12.0,,55.0,,,9.0,,15.0,,,,Don Tayo's Inferno Mittens,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
15.0,15.0,,18.0,Rogue,,9.0,,55.0,,,12.0,,15.0,937.0,,,Wind Dancer's Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,38.0,,,12.0,,40.0,,,,,18.0,,,,Grips of the Damned Mind,,,12.0,Uncommon,,,,10.0,,,,,,28.0,18.0,18.0,
18.0,18.0,,17.0,,,,,40.0,,,11.0,,18.0,,,,Marshseeker Gloves,,,,Uncommon,,,,10.0,,,,,,27.0,,,13.0
,,,25.0,Paladin,,,,55.0,,,,,,,,,Gauntlets of the Holy Warrior,,,,Epic,,90.0,,10.0,,,,,,,,,
,,,7.0,Priest,,,,55.0,,,,,,,,,Hands of the Light,,,,Epic,,90.0,,10.0,,,,,,,,,
,,,13.0,,,,,50.0,,,,,,,,,Shadowmoon Grips,,,,Rare,,90.0,,10.0,,,,,,,,,
,,,,,,,,,,,,,,,,,Orgrimmar Gloves,,,,Rare,,90.0,,10.0,,,,,,,,,
,,,47.0,Warrior,,15.0,,55.0,,,8.0,,17.0,1180.0,,,Gauntlets of the Prehistoric Marauder,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,34.0,17.0,17.0,
,,,47.0,,,12.0,,55.0,,,,,17.0,,,12.0,Shockstriker Gauntlets,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,34.0,17.0,17.0,
17.0,17.0,,21.0,Rogue,,,,55.0,,,12.0,,17.0,1185.0,,12.0,Gloves of the Barbed Assassin,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,34.0,,,
20.0,20.0,,21.0,Rogue,,15.0,,55.0,,,12.0,,20.0,-1077.0,,,Prideful Gladiator's Leather Gloves,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,34.0,,,
,,,12.0,Warlock,,,,55.0,,,,,,,,,Prideful Gladiator's Felweave Handguards,,,,Epic,,90.0,,10.0,,,,,,,,,
16.0,16.0,,30.0,,,12.0,,55.0,,,,,16.0,,,11.0,Grips of Tidal Force,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,33.0,,,
,,,46.0,Death knight,,12.0,,55.0,,,14.0,,19.0,-724.0,,,Gauntlets of the All-Consuming Maw,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,33.0,19.0,19.0,
16.0,16.0,,21.0,,,,,55.0,,,8.0,,16.0,,,14.0,Klaxxi Grips of Rejuvenation,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,33.0,,,
19.0,19.0,,21.0,Druid,,13.0,,55.0,,,13.0,,19.0,-726.0,,,Grips of the Haunted Forest,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,33.0,,,
16.0,16.0,,30.0,,,13.0,,55.0,,,11.0,,16.0,,,,Synapse-String Handguards,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,33.0,,,
19.0,19.0,,20.0,,,12.0,,55.0,,,13.0,,19.0,,,,Grips of Vampiric Cruelty,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,,,
16.0,16.0,,29.0,,,,,55.0,,,12.0,,16.0,,,9.0,Precision Cutters,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,32.0,,,
19.0,19.0,,20.0,Monk,,12.0,,,,,13.0,,19.0,1161.0,,,Fire-Charm Gauntlets,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,,,
,,,12.0,,,,,55.0,,,10.0,,16.0,,,12.0,Earthripper Gloves,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,32.0,,,
,,,12.0,Priest,,,,,,,,,,-920.0,,,Grievous Gladiator's Mooncloth Gloves,,,,Epic,,90.0,,10.0,,,,,,,,,
18.0,18.0,,29.0,Shaman,,,,55.0,,,14.0,,18.0,-907.0,,11.0,Grievous Gladiator's Ringmail Gauntlets,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,,,
21.0,21.0,,29.0,,,13.0,,55.0,,,,,21.0,,,15.0,Grasp of the Ruthless Mother,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,,,
,,,12.0,,,,,55.0,,,15.0,,21.0,,,13.0,Flameweaver Handwraps,,,,Epic,,90.0,,10.0,,,,,,32.0,,,
21.0,21.0,,20.0,,,14.0,,55.0,,,14.0,,21.0,,,,Gloves of Enduring Renewal,,,,Epic,,90.0,,10.0,,,,,,32.0,,,
,,,12.0,Priest,,14.0,,55.0,,,11.0,,18.0,-903.0,,,Grievous Gladiator's Satin Gloves,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,,,
,,,12.0,Priest,,,,55.0,,,14.0,,18.0,-992.0,,11.0,Grievous Gladiator's Mooncloth Gloves,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,,,
21.0,21.0,,29.0,,,14.0,,55.0,,,14.0,,21.0,,,,Orndo Mando's Gloves,,,,Epic,,90.0,,10.0,,,,,,32.0,,,
18.0,18.0,,20.0,Druid,,14.0,,55.0,,,11.0,,18.0,-896.0,,,Grievous Gladiator's Dragonhide Gloves,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,,,
,,,43.0,Death knight,,13.0,,55.0,,,14.0,,21.0,-527.0,,,Gauntlets of the Lost Catacomb,,,,Epic,,90.0,,10.0,,,,,,32.0,21.0,21.0,
,,,43.0,,,10.0,,55.0,,,13.0,,18.0,,,,Grasps of Panic,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,18.0,18.0,
21.0,21.0,,29.0,Shaman,,12.0,,55.0,,,15.0,,21.0,-537.0,,,Firebird's Gloves,,,,Epic,,90.0,,10.0,,,,,,32.0,,,
,,,43.0,,,19.0,,55.0,,,9.0,,13.0,,,,Grasps of Serpentine Might,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,13.0,13.0,
18.0,18.0,,19.0,,,11.0,,55.0,,,12.0,,18.0,,,,Grips of Vampiric Cruelty,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,31.0,,,
21.0,21.0,,28.0,,,11.0,,55.0,,,15.0,,21.0,,,,Enameled Grips of Solemnity,,,,Epic,,90.0,,10.0,,,,,,31.0,,,
,,,42.0,,,12.0,,55.0,,,,,15.0,,,9.0,Artery Rippers,,2.0,,Epic,,90.0,,10.0,Prismatic socket,Prismatic socket,,,,31.0,15.0,15.0,
,,,42.0,Warrior,,11.0,,55.0,,,13.0,,18.0,-722.0,,,Gauntlets of the Last Mogu,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,31.0,18.0,18.0,
20.0,20.0,,19.0,,,12.0,,50.0,,,,,20.0,,,14.0,Hound Trainer's Gloves,,,,Rare,,90.0,,10.0,,,,,,30.0,,,
17.0,17.0,,28.0,Shaman,,13.0,,55.0,,,10.0,,17.0,-589.0,,,Malevolent Gladiator's Linked Gauntlets,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
,,,41.0,,,15.0,,50.0,,,,,20.0,,,11.0,Gauntlets of Resolute Fury,,,,Rare,,90.0,,10.0,,,,,,30.0,20.0,20.0,
17.0,17.0,,28.0,,,10.0,,55.0,,,,,17.0,,,14.0,Gloves of Earthen Harmony,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
,,,41.0,Paladin,,13.0,,55.0,,,14.0,,20.0,-519.0,,,White Tiger Gauntlets,,,,Epic,,90.0,,10.0,,,,,,30.0,20.0,20.0,
,,,41.0,Paladin,,13.0,,55.0,,,10.0,,17.0,-677.0,,,Tyrannical Gladiator's Scaled Gauntlets,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,17.0,17.0,
20.0,20.0,,28.0,,,15.0,,50.0,,,11.0,,20.0,,,,Hopecrusher Gauntlets,,,,Rare,,90.0,,10.0,,,,,,30.0,,,
17.0,17.0,,19.0,Druid,,13.0,,55.0,,,10.0,,17.0,-630.0,,,Malevolent Gladiator's Dragonhide Gloves,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,32.0,,,
20.0,20.0,,28.0,Shaman,,12.0,,55.0,,,14.0,,20.0,-513.0,,,Firebird's Handwraps,,,,Epic,,90.0,,10.0,,,,,,30.0,,,
,,,41.0,Paladin,,13.0,,40.0,,,,,20.0,,,13.0,Sunsoul Gloves,,,,Uncommon,,90.0,,10.0,,,,,,30.0,20.0,20.0,
,,,11.0,Mage,,13.0,,55.0,,,10.0,,17.0,-585.0,,,Malevolent Gladiator's Silk Handguards,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
,,,41.0,Death knight,,13.0,,50.0,,,10.0,,17.0,-611.0,,,Crafted Dreadful Gladiator's Dreadplate Gauntlets,,1.0,,Rare,,90.0,,10.0,Prismatic socket,,,,,30.0,17.0,17.0,
,,,41.0,,,13.0,,55.0,,,,,17.0,,,11.0,Gauntlets of Ancient Steel,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,17.0,17.0,
17.0,17.0,,19.0,,,13.0,,55.0,,,,,17.0,,,8.0,Gauntlets of Undesired Gifts,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
,,,11.0,,,,,50.0,,,,,20.0,,,,Cordwoven Handwraps,,,,Rare,,90.0,,10.0,,,,,,30.0,,,
,,,41.0,,,14.0,,50.0,,,,,20.0,,,13.0,Mindbinder Plate Gloves,,,,Rare,,90.0,,10.0,,,,,,30.0,20.0,20.0,
,,,11.0,Mage,,13.0,,50.0,,,10.0,,17.0,-554.0,,,Dreadful Gladiator's Silk Handguards,,1.0,,Rare,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
20.0,20.0,,28.0,Hunter,,,,55.0,,,,,20.0,,,,Tallgrass Guerilla's Gloves,,,,Epic,,90.0,,10.0,,,,,,30.0,,,
20.0,20.0,,19.0,,,14.0,,50.0,,,,,20.0,,,12.0,Fingers of the Loneliest Monk,,,,Rare,,90.0,,10.0,,,,,,30.0,,,
20.0,20.0,,28.0,,,13.0,,50.0,,,,,20.0,-603.0,,14.0,Contender's Dragonscale Gloves,,,,Rare,,90.0,,10.0,,,,,,30.0,,,
,,,41.0,Death knight,,10.0,,55.0,,,,,15.0,-503.0,,20.0,Handguards of the Lost Catacomb,,,,Epic,,90.0,,10.0,,,,,,30.0,15.0,15.0,
,,,11.0,Priest,,14.0,,40.0,,,,,20.0,,,12.0,Communal Gloves,,,,Uncommon,,90.0,,10.0,,,,,,30.0,,,
17.0,17.0,,19.0,Druid,,13.0,,55.0,,,10.0,,17.0,-568.0,,,Malevolent Gladiator's Dragonhide Gloves,,1.0,,Epic,2200.0,90.0,,10.0,Prismatic socket,,,,,30.0,,,
,,,11.0,Warlock,,13.0,,55.0,,,10.0,,17.0,-657.0,,,Tyrannical Gladiator's Felweave Handguards,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
20.0,20.0,,28.0,,,,,40.0,,,11.0,,20.0,,,14.0,Wind-Reaver Gauntlets,,,,Uncommon,,,,10.0,,,,,,30.0,,,
,,,41.0,Paladin,,,,55.0,,,13.0,,17.0,-593.0,,10.0,Malevolent Gladiator's Ornamented Gloves,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,17.0,17.0,
20.0,20.0,,28.0,,,12.0,,50.0,,,,,20.0,-606.0,,14.0,Contender's Scale Gloves,,,,Rare,,90.0,,10.0,,,,,,30.0,,,
,,,41.0,Death knight,,,,55.0,,,,,20.0,,,,Insubordination Gauntlets,,,,Epic,,90.0,,10.0,,,,,,30.0,20.0,20.0,
,,,41.0,,,13.0,,50.0,,,,,20.0,,,14.0,Masterwork Spiritguard Gauntlets,,,,Rare,,90.0,,10.0,,,,,,30.0,20.0,20.0,
17.0,17.0,,28.0,,,8.0,,55.0,,,13.0,,17.0,,,,Grips of Terra Cotta,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
,,,41.0,Paladin,,,,55.0,,,13.0,,17.0,-678.0,,10.0,Tyrannical Gladiator's Ornamented Gloves,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,17.0,17.0,
,,,11.0,Mage,,13.0,,55.0,,,10.0,,17.0,-572.0,,,Malevolent Gladiator's Silk Handguards,,1.0,,Epic,2200.0,90.0,,10.0,Prismatic socket,,,,,30.0,,,
,,,41.0,Death knight,,10.0,,55.0,,,,,15.0,1124.0,,20.0,Handguards of the Lost Catacomb,,,,Epic,,90.0,,10.0,,,,,,30.0,15.0,15.0,
,,,11.0,Warlock,,13.0,,55.0,,,10.0,,17.0,-675.0,,,Tyrannical Gladiator's Felweave Handguards,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
17.0,17.0,,19.0,,,12.0,,55.0,,,10.0,,17.0,,,,Clutches of Dying Hope,,1.0,,Epic,,90.0,,10.0,Prismatic socket,,,,,30.0,,,
20.0,20.0,,19.0,,,,,40.0,,,,,20.0,,,,Discarded Swampstalker Gloves,,,,Uncommon,,90.0,,10.0,,,,,,30.0,,,
20.0,20.0,,19.0,,,11.0,,40.0,,,,,20.0,,,14.0,Steppebeast Gloves,,,,Uncommon,,,,10.0,,,,,,30.0,,,
20.0,20.0,,27.0,,,,,50.0,,,12.0,,20.0,,,14.0,Toremu's Crackling Grips,,,,Rare,,81.0,,10.0,,,,,,30.0,,,
,,,41.0,,,,,55.0,,,9.0,,14.0,,,,Gauntlets of the Golden Thorn,,2.0,,Epic,,85.0,,10.0,Prismatic socket,Prismatic socket,,,,30.0,14.0,14.0,11.0
,,,40.0,,,12.0,,40.0,,,,,19.0,,,14.0,Wasteland Heavy Gauntlets,,,,Uncommon,,88.0,,10.0,,,,,,29.0,19.0,19.0,
,,,11.0,,,7.0,,55.0,,,12.0,,13.0,,,,Gloves of Liquid Smoke,,2.0,,Epic,,85.0,,10.0,Prismatic socket,Prismatic socket,,,,29.0,,,
,,,11.0,Mage,,9.0,,55.0,,,,,16.0,-496.0,,14.0,Time Lord's Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,29.0,,,
,,,40.0,Paladin,,10.0,,55.0,,,,,16.0,-494.0,,,Gloves of Radiant Glory,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,29.0,16.0,16.0,12.0
,,,39.0,,,12.0,,40.0,,,13.0,,19.0,,,,Korjan Handwraps,,,,Uncommon,,,,10.0,,,,,,28.0,19.0,19.0,
19.0,19.0,,18.0,,,13.0,,40.0,,,,,19.0,,,13.0,Mortbreath Gloves,,,,Uncommon,,,,10.0,,,,,,28.0,,,
16.0,16.0,,26.0,Shaman,,11.0,,55.0,,,,,16.0,1069.0,,,Spiritwalker's Handwraps,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
,,,11.0,Mage,,13.0,,55.0,,,10.0,,16.0,-442.0,,,Cataclysmic Gladiator's Silk Handguards,,1.0,,Epic,2200.0,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,39.0,,,10.0,,40.0,,,,,19.0,,,14.0,Mountainscaler Armored Gauntlets,,,,Uncommon,,87.0,,10.0,,,,,,28.0,19.0,19.0,
16.0,16.0,,26.0,Hunter,,13.0,,55.0,,,9.0,,16.0,-354.0,,,Flamewaker's Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,39.0,Paladin,,11.0,,55.0,,,11.0,,16.0,1064.0,,,Gauntlets of Radiant Glory,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,16.0,16.0,
19.0,19.0,,18.0,,,14.0,,40.0,,,,,19.0,,,11.0,Mountainscaler Hide Gloves,,,,Uncommon,,87.0,,10.0,,,,,,28.0,,,
,,,39.0,Death knight,,13.0,,55.0,,,10.0,,16.0,-447.0,,,Cataclysmic Gladiator's Dreadplate Gauntlets,,1.0,,Epic,2200.0,85.0,,10.0,Prismatic socket,,,,,28.0,16.0,16.0,
19.0,19.0,,26.0,,,,,40.0,,,12.0,,19.0,,,13.0,Mountainscaler Ringmail Gauntlets,,,,Uncommon,,87.0,,10.0,,,,,,28.0,,,
,,,39.0,Paladin,,5.0,17.0,55.0,,,,,8.0,1065.0,,,Handguards of Radiant Glory,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,8.0,8.0,
,,,11.0,Warlock,,8.0,,55.0,,,,,16.0,1072.0,,13.0,Gloves of the Faceless Shroud,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,11.0,Priest,,,,55.0,,,10.0,,16.0,-439.0,,,Cataclysmic Gladiator's Mooncloth Gloves,,1.0,,Epic,2200.0,85.0,,10.0,Prismatic socket,,,,,28.0,,,13.0
,,,39.0,Warrior,,13.0,,55.0,,,10.0,,16.0,-465.0,,,Colossal Dragonplate Gauntlets,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,16.0,16.0,
16.0,16.0,,18.0,Druid,,13.0,,55.0,,,9.0,,16.0,-480.0,,,Deep Earth Grips,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,39.0,Paladin,,,,55.0,,,,,15.0,933.0,,9.0,Reinforced Sapphirium Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,12.0
,,,10.0,,,12.0,,50.0,,,,,15.0,,,9.0,Bone Fever Gloves,,1.0,,Rare,,83.0,,10.0,Prismatic socket,,,,,28.0,,,
15.0,15.0,,26.0,Shaman,,,,55.0,,,9.0,,15.0,-295.0,,,Handwraps of the Raging Elements,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
,,,39.0,,,,,40.0,,,,,18.0,,,,Wall Gauntlets,,,,Uncommon,,83.0,,10.0,,,,,,28.0,18.0,18.0,
,,,10.0,Priest,,,,55.0,,,9.0,,15.0,-324.0,,,Vicious Gladiator's Mooncloth Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
15.0,15.0,,26.0,Shaman,,12.0,,55.0,,,9.0,,15.0,-296.0,,,Grips of the Raging Elements,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
,,,39.0,,,11.0,,50.0,,,,,18.0,,,,Repository Gauntlets,,,,Rare,,,,10.0,,,,,,28.0,18.0,18.0,13.0
18.0,18.0,,18.0,,,12.0,,55.0,,,9.0,,18.0,,,,Gloves of the Hollow,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,25.0,,,
,,,39.0,Warrior,,12.0,,55.0,,,9.0,,15.0,-333.0,,,Ruthless Gladiator's Plate Gauntlets,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,
,,,10.0,Priest,,9.0,,55.0,,,,,15.0,-339.0,,,Ruthless Gladiator's Satin Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
,,,10.0,,,,,50.0,,,,,18.0,,,12.0,Fireweave Gloves,,,,Rare,,85.0,,10.0,,,,,,28.0,,,12.0
,,,10.0,Priest,,,,55.0,,,13.0,,15.0,1010.0,,,Gloves of the Cleansing Flame,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,8.0
,,,10.0,Warlock,,8.0,,55.0,,,13.0,,15.0,1008.0,,,Balespider's Handwraps,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,
15.0,15.0,,18.0,,,,,55.0,,,9.0,,15.0,,,,Waterworn Handguards,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
15.0,15.0,,18.0,,,,,55.0,,,,,15.0,,,12.0,Hydrolance Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,9.0
,,,39.0,,,11.0,,50.0,,,10.0,,15.0,,,,Hematite Plate Gloves,,1.0,,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,
15.0,15.0,,26.0,Shaman,,,,50.0,,,9.0,,15.0,-305.0,,,Bloodthirsty Gladiator's Ringmail Gauntlets,,1.0,,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
,,,39.0,,,8.0,,50.0,,,,,15.0,,,13.0,Reaping Gauntlets,,1.0,,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,
15.0,15.0,,26.0,Shaman,,9.0,,55.0,,,,,15.0,-335.0,,,Ruthless Gladiator's Mail Gauntlets,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
,,,39.0,Paladin,,,,55.0,,,9.0,,15.0,-377.0,,,Vicious Gladiator's Ornamented Gloves,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,12.0
,,,39.0,Paladin,,9.0,,55.0,,,,,15.0,1012.0,,9.0,Immolation Gauntlets,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,
15.0,15.0,,26.0,Shaman,,9.0,,55.0,,,,,15.0,1014.0,,,Erupting Volcanic Handwraps,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
15.0,15.0,,26.0,,,12.0,,55.0,,,,,15.0,,,,Gloves of Cacophony,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,9.0
,,,39.0,Paladin,,12.0,,50.0,,,9.0,,15.0,-309.0,,,Bloodthirsty Gladiator's Scaled Gauntlets,,1.0,,Rare,,85.0,,10.0,Prismatic socket,,,,,28.0,15.0,15.0,
,,,10.0,Priest,,,,55.0,,,,,15.0,-292.0,,9.0,Mercurial Handwraps,,1.0,,Epic,,85.0,,10.0,Prismatic socket,,,,,28.0,,,12.0
