agi,agistr,agistrint,arcres,classes,cooldown,critstrkrtng,dmg,dodgertng,firres,frores,hastertng,int,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,versatility
15.0,,,,,,,,,,,,,,Bejeweled Amulet,,,,Uncommon,87.0,2.0,,,,,22.0,,
,,,,,,10.0,,,,,,15.0,,Wasteland Locket,,,,Uncommon,88.0,2.0,,,,,22.0,,10.0
,,,,,,9.0,,,,,10.0,15.0,,Wasteland Choker,,,,Uncommon,88.0,2.0,,,,,22.0,,
14.0,,,,,,8.0,,,,,,,10.0,Necklace of Relative Peace,,,,Uncommon,,2.0,,,,,21.0,,
14.0,,,,,,10.0,,,,,8.0,,,Grainlord's Necklace,,,,Uncommon,,2.0,,,,,21.0,,
,,,,,,10.0,,,,,8.0,,,Grainlord's Amulet,,,,Uncommon,,2.0,,,,,21.0,14.0,
14.0,,,,,,,,,,,10.0,,9.0,Bramble Necklace,,,,Uncommon,,2.0,,,,,21.0,,
,,,,,,7.0,,,,,,,14.0,Firebound Gorget,,,,Epic,85.0,2.0,,,,,21.0,11.0,
,,,,"Paladin,Priest,Shaman,Monk,Druid",,,,,,,9.0,14.0,,Cataclysmic Gladiator's Pendant of Meditation,,,,Epic,85.0,2.0,,,,,21.0,,9.0
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,9.0,,,,,9.0,,,Cataclysmic Gladiator's Necklace of Proficiency,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,,14.0,8.0,Heartstone of Rhyolith,,,,Epic,85.0,2.0,,,,,21.0,,10.0
,,,,,,10.0,,,,,8.0,,,Necklace of Fetishes,,,,Epic,85.0,2.0,,,,,21.0,14.0,
,,,,,,,,9.0,,,,,9.0,The Lustrous Eye,,,,Rare,85.0,2.0,,,,,21.0,14.0,
14.0,,,,,,10.0,,,,,,,9.0,Amulet of the Watcher,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,"Paladin,Priest,Shaman,Monk,Druid",,,,,,,9.0,14.0,,Vicious Gladiator's Pendant of Meditation,,,,Epic,85.0,2.0,,,,,21.0,,9.0
14.0,,,,,,,,,,,9.0,,9.0,Choker of Stolen Thunder,,,,Rare,85.0,2.0,,,,,21.0,,
14.0,,,,,,,,,,,9.0,,10.0,Acorn of the Daughter Tree,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,,14.0,,Nightstone Choker,,,,Rare,82.0,2.0,,,,,21.0,,
14.0,,,,,,,,,,,,,,Mistral Pendant,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,10.0,14.0,9.0,Dorian's Lost Necklace,,,,Epic,85.0,2.0,,,,,21.0,,
14.0,,,,,,,,,,,,,,Intricate Amulet,,,,Uncommon,83.0,2.0,,,,,21.0,,
14.0,,,,,,,,,,,9.0,,9.0,Choker of Stolen Thunder,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,10.0,,8.0,Necklace of the Dead City,,,,Rare,,2.0,,,,,21.0,14.0,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,,,,,,9.0,,9.0,Ruthless Gladiator's Necklace of Prowess,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,11.0,,,,,7.0,14.0,,Amulet of Burning Brilliance,,,,Epic,85.0,2.0,,,,,21.0,,
14.0,,,,,,,,,,,,,,Gemmed Amulet,,,,Uncommon,84.0,2.0,,,,,21.0,,
,,,,,,9.0,,,,,9.0,14.0,,Tauntka's Necklace,,,,Rare,83.0,2.0,,,,,21.0,,
,,,,"Paladin,Priest,Shaman,Mage,Warlock,Druid",,,,,,,9.0,14.0,9.0,Ruthless Gladiator's Pendant of Alacrity,,,,Epic,85.0,2.0,,,,,21.0,,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,,,,,,9.0,,9.0,Vicious Gladiator's Necklace of Prowess,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,10.0,14.0,9.0,Faded Forest Choker,,,,Uncommon,85.0,2.0,,,,,21.0,,
,,,,,,7.0,,11.0,,,,,,Shard of Pirouetting Happiness,,,,Rare,85.0,2.0,,,,,21.0,14.0,
,,,,,,,,,,,8.0,14.0,5.0,Flowform Choker,,1.0,,Epic,85.0,2.0,Prismatic socket,,,,21.0,,
,,,,,,9.0,,,,,,,9.0,Red Sky Pendant,,,,Rare,85.0,2.0,,,,,21.0,14.0,
14.0,,,,,,9.0,,,,,9.0,,,Mouth of the Earth,,,,Rare,83.0,2.0,,,,,21.0,,
14.0,,,,,,9.0,,,,,9.0,,,Mouth of the Earth,,,,Rare,85.0,2.0,,,,,21.0,,
14.0,,,,,,9.0,,,,,10.0,,,Sweet Perfume Brooch,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,,14.0,,Planetary Amulet,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,9.0,,,,,,14.0,,Amulet of Tender Breath,,,,Rare,85.0,2.0,,,,,21.0,,9.0
14.0,,,,,,9.0,,,,,9.0,,,Nightrend Choker,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,,,10.0,,,,,,14.0,,Winking Eye of Love,,,,Rare,85.0,2.0,,,,,21.0,,9.0
,,,,"Paladin,Priest,Shaman,Mage,Warlock,Druid",,14.0,,,,,,14.0,9.0,Vicious Gladiator's Pendant of Diffusion,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,9.0,,,,,,,9.0,Rage of Ages,,,,Epic,85.0,2.0,,,,,21.0,14.0,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,9.0,,,,,9.0,,,Ruthless Gladiator's Necklace of Proficiency,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,9.0,,,,,10.0,14.0,,Heartbreak Charm,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,,,10.0,Stoneheart Necklace,,,8.0,Epic,85.0,2.0,,,,,21.0,14.0,
,,,,,,9.0,,,,,9.0,,,Ironshell Pendant,,,,Rare,85.0,2.0,,,,,21.0,14.0,
,,,,"Paladin,Priest,Shaman,Mage,Warlock,Druid",,,,,,,9.0,14.0,9.0,Vicious Gladiator's Pendant of Alacrity,,,,Epic,85.0,2.0,,,,,21.0,,
14.0,,,,,,,,,,,,,,Sorrowmurk Amulet,,,,Uncommon,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,10.0,14.0,,Giltstone Necklace,,,,Uncommon,,2.0,,,,,21.0,,8.0
,,,,,,9.0,,,,,,,9.0,Red Sky Pendant,,,,Rare,81.0,2.0,,,,,21.0,14.0,
14.0,,,,,,,,,,,10.0,,7.0,Crystalmuncher Necklace,,,,Uncommon,,2.0,,,,,21.0,,
,,,,,,,,,,,,,,Nethander Amulet,,,,Uncommon,81.0,2.0,,,,,21.0,14.0,
,,,,,,,,,,,,,,Thondroril Amulet,,,,Uncommon,83.0,2.0,,,,,21.0,14.0,
,,,,,,,,,,,,,169.0,Heartstone of Rhyolith,,,,Epic,85.0,2.0,,,,,200.0,,201.0
,,,,,,212.0,,,,,159.0,,,Necklace of Fetishes,,,,Epic,85.0,2.0,,,,,200.0,,
,,,,,,,,,,,196.0,,175.0,Flowform Choker,,,,Epic,85.0,2.0,,,,,200.0,,
,,,,,,12.0,,,,,,,10.0,Malkorok's Tainted Dog Tags,,,,Epic,90.0,2.0,,,,,26.0,17.0,
,,,,,,,,,,,,17.0,10.0,Lost Necklace of the Mogu Empress,,,,Epic,90.0,2.0,,,,,26.0,,13.0
17.0,,,,,,,,,,,12.0,,12.0,Immerseus' Crystalline Eye,,,,Epic,90.0,2.0,,,,,26.0,,
,,,,,,,,,,,11.0,17.0,,Necklace of Fading Light,,,,Epic,90.0,2.0,,,,,26.0,,12.0
,,,,,,13.0,,,,,,,,Choker of the Final Word,,,,Epic,90.0,2.0,,,,,26.0,17.0,9.0
,,,,,,,,,,,12.0,,11.0,Juggernaut's Ignition Keys,,,,Epic,90.0,2.0,,,,,26.0,17.0,
,,,,,,13.0,,,,,,,,Choker of the Final Word,,,,Epic,90.0,2.0,,,,,26.0,17.0,9.0
,,,,,,12.0,,,,,,,10.0,Malkorok's Tainted Dog Tags,,,,Epic,90.0,2.0,,,,,26.0,17.0,
,,,,,,,,,,,11.0,17.0,,Necklace of Fading Light,,,,Epic,90.0,2.0,,,,,25.0,,11.0
17.0,,,,,,,,,,,11.0,,11.0,Immerseus' Crystalline Eye,,,,Epic,90.0,2.0,,,,,25.0,,
,,,,,,11.0,,,,,,17.0,12.0,Untainted Guardian's Chain,,,,Epic,90.0,2.0,,,,,25.0,,
,,,,,,,,,,,11.0,,,Blackfuse's Blasting Cord,,,,Epic,90.0,2.0,,,,,24.0,16.0,11.0
,,,,,,,,,,,,16.0,12.0,Horridon's Tusk Fragment,,,,Epic,90.0,2.0,,,,,24.0,,9.0
,,,,,,11.0,,,,,11.0,16.0,,Megaera's Shining Eye,,,,Epic,90.0,2.0,,,,,24.0,,
,,,,,,,,,,,11.0,16.0,,Necklace of Fading Light,,,,Epic,90.0,2.0,,,,,24.0,,11.0
,,,,,,12.0,,,,,,,10.0,Malkorok's Tainted Dog Tags,,,,Epic,90.0,2.0,,,,,24.0,16.0,
,,,,,,9.0,,,,,,13.0,,Passionfire Choker,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,,8.0
16.0,,,,,,10.0,,,,,12.0,,,Gleaming Eye of the Devilsaur,,,,Epic,90.0,2.0,,,,,24.0,,
,,,,,,,,,,,11.0,,,Blackfuse's Blasting Cord,,,,Epic,90.0,2.0,,,,,24.0,16.0,11.0
,,,,,,11.0,,,,,11.0,16.0,,Megaera's Shining Eye,,,,Epic,90.0,2.0,,,,,24.0,,
16.0,,,,,,10.0,,,,,11.0,,,Talisman of Living Poison,,,,Epic,90.0,2.0,,,,,24.0,,
,,,,,,9.0,,,,,8.0,13.0,,Necklace of the Terra-Cotta Invoker,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,,
,,,,,,9.0,,,,,,13.0,,Passionfire Choker,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,,8.0
,,,,,,12.0,,,,,8.0,16.0,,Ashflare Pendant,,,,Epic,90.0,2.0,,,,,24.0,,
,,,,,,,,,,,,13.0,8.0,Necklace of the Terra-Cotta Mender,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,,10.0
,,,,,,12.0,,,,,,,,Choker of the Final Word,,,,Epic,90.0,2.0,,,,,24.0,16.0,9.0
13.0,,,,,,,,,,,9.0,,9.0,Quadra-Head Brooch,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,,
,,,,,,,,,,,5.0,10.0,,Soul Prism of Lei Shen,,2.0,,Epic,90.0,2.0,Prismatic socket,Prismatic socket,,,24.0,,9.0
,,,,,,12.0,,,,,8.0,16.0,,Ashflare Pendant,,,,Epic,90.0,2.0,,,,,24.0,,
16.0,,,,,,10.0,,,,,11.0,,,Talisman of Living Poison,,,,Epic,90.0,2.0,,,,,24.0,,
,,,,,,,,,,,,16.0,12.0,Horridon's Tusk Fragment,,,,Epic,90.0,2.0,,,,,24.0,,9.0
,,,,,,10.0,,,,,,,8.0,Necklace of the Terra-Cotta Vanquisher,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,13.0,
16.0,,,,,,,,,,,11.0,,11.0,Immerseus' Crystalline Eye,,,,Epic,90.0,2.0,,,,,24.0,,
,,,,,,11.0,,,,,11.0,16.0,,Megaera's Shining Eye,,,,Epic,90.0,2.0,,,,,24.0,,
,,,,,,9.0,,,,,,13.0,,Passionfire Choker,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,,8.0
,,,,,,9.0,,,,,8.0,13.0,,Necklace of the Terra-Cotta Invoker,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,,
16.0,,,,,,9.0,,,,,11.0,,,Flanker's Battletags,,,,Epic,90.0,2.0,,,,,24.0,,
,,,,,,,,,,,,16.0,11.0,Horridon's Tusk Fragment,,,,Epic,90.0,2.0,,,,,24.0,,9.0
,,,,,,11.0,,,,,,,10.0,Talisman of Angry Spirits,,,,Epic,90.0,2.0,,,,,24.0,16.0,
,,,,,,,,,,,,,8.0,Hydraskull Choker,,,,Epic,90.0,2.0,,,,,24.0,16.0,12.0
13.0,,,,,,,,,,,9.0,,9.0,Quadra-Head Brooch,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,24.0,,
,,,,"Warrior,Paladin,Death knight",,9.0,,,,,,,11.0,Grievous Gladiator's Choker of Proficiency,,,,Epic,90.0,2.0,,,,,24.0,16.0,
,,,,"Warrior,Paladin,Death knight",,11.0,,,,,9.0,,,Grievous Gladiator's Choker of Accuracy,,,,Epic,90.0,2.0,,,,,24.0,16.0,
,,,,,,11.0,,,,,,16.0,11.0,Karabor Sage Pendant,,,,Rare,,2.0,,,,,24.0,,
,,,,,,11.0,,,,,9.0,,,Shackle of Eversparks,,,,Epic,90.0,2.0,,,,,24.0,16.0,
16.0,,,,,,11.0,,,,,,,,Chain of Biting Winds,,,,Uncommon,,2.0,,,,,24.0,,11.0
,,,,,,,,,,,,16.0,,Primalist's Prismatic Pendant,,,,Rare,90.0,2.0,,,,,24.0,,21.0
16.0,,,,,,,,,,,,,,Mist Splitter's Choker,,,,Epic,90.0,2.0,,,,,24.0,,
16.0,,,,,,11.0,,,,,,,9.0,Skulltooth Collar,,,,Rare,90.0,2.0,,,,,24.0,,
12.0,,,,,,,,,,,8.0,,8.0,Quadra-Head Brooch,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,23.0,,
,,,,,,10.0,,,,,10.0,15.0,,Megaera's Shining Eye,,,,Epic,90.0,2.0,,,,,23.0,,
15.0,,,,,,9.0,,,,,11.0,,,Talisman of Living Poison,,,,Epic,90.0,2.0,,,,,23.0,,
,,,,,,9.0,,,,,7.0,12.0,,Necklace of the Terra-Cotta Invoker,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,23.0,,
,,,,,,,,,,,,12.0,7.0,Necklace of the Terra-Cotta Mender,,1.0,,Epic,90.0,2.0,Prismatic socket,,,,23.0,,9.0
,,,,,,,,,,,,15.0,,Firebinder Collar,,,,Epic,90.0,2.0,,,,,23.0,,
15.0,,,,,,10.0,,,,,10.0,,,Engraved Amber Pendant,,,,Rare,89.0,2.0,,,,,23.0,,
,,,,,,,,,,,,,,Cliffbreaker Choker,,,,Epic,90.0,2.0,,,,,23.0,15.0,
,,,,Druid,,,,,,,10.0,15.0,,Springrain Necklace,,,,Uncommon,90.0,2.0,,,,,23.0,,10.0
15.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,9.0,,,,,11.0,,,Tyrannical Gladiator's Necklace of Proficiency,,,,Epic,90.0,2.0,,,,,23.0,,
,,,,"Paladin,Priest,Shaman,Mage,Warlock,Monk,Druid",,,,,,,11.0,15.0,9.0,Tyrannical Gladiator's Pendant of Alacrity,,,,Epic,90.0,2.0,,,,,23.0,,
,,,,,,22.0,,,,,,,,Mindcapture Pendant,,,,Rare,90.0,2.0,,,,,23.0,,28.0
,,,,,,,,,,,,15.0,,Amaranthine Necklace,,,,Epic,90.0,2.0,,,,,23.0,,
,,,,"Warrior,Paladin,Death knight",,11.0,,,,,9.0,,,Dreadful Gladiator's Choker of Accuracy,,,,Rare,90.0,2.0,,,,,23.0,15.0,
,,,,,,9.0,,,,,,15.0,11.0,Gurthan Locket,,,,Uncommon,,2.0,,,,,23.0,,
,,,,,,11.0,,,,,9.0,15.0,,Council Choker,,,,Uncommon,,2.0,,,,,23.0,,
,,,,,,,,,,,,15.0,,Fireheart Collar,,,,Rare,90.0,2.0,,,,,23.0,,
,,,,"Warrior,Paladin,Death knight",,11.0,,,,,9.0,,,Malevolent Gladiator's Choker of Accuracy,,,,Epic,90.0,2.0,,,,,24.0,15.0,
,,,,,,,,,,,,15.0,,Kiln-Stoker Collar,,,,Epic,90.0,2.0,,,,,23.0,,
15.0,,,,Hunter,,,,,,,10.0,,10.0,Trailseeker Choker,,,,Uncommon,90.0,2.0,,,,,23.0,,
,,,,"Paladin,Priest,Shaman,Monk,Druid",,,,,,,9.0,15.0,,Tyrannical Gladiator's Pendant of Meditation,,,,Epic,90.0,2.0,,,,,23.0,,11.0
,,,,,,,,,,,9.0,15.0,,Stomphowl Pendant,,,,Epic,90.0,2.0,,,,,23.0,,11.0
,,,,"Warrior,Paladin,Death knight",,11.0,,,,,9.0,,,Tyrannical Gladiator's Choker of Accuracy,,,,Epic,90.0,2.0,,,,,23.0,15.0,
,,,,,,10.0,,,,,,,,Reflection of the Sea,,,,Rare,90.0,2.0,,,,,23.0,15.0,10.0
,,,,"Warrior,Paladin,Death knight",,9.0,,,,,,,11.0,Tyrannical Gladiator's Choker of Proficiency,,,,Epic,90.0,2.0,,,,,23.0,15.0,
,,,,,,,,,,,8.0,,12.0,Mushan Rider's Collar,,,,Epic,90.0,2.0,,,,,23.0,15.0,
,,,,Warrior,,10.0,,,,,,,10.0,Oathsworn Pendant,,,,Uncommon,90.0,2.0,,,,,23.0,15.0,
,,,,,,,,,,,10.0,15.0,9.0,Growthtender Locket,,,,Uncommon,,2.0,,,,,22.0,,
,,,,,,,,,,,,,10.0,Bramble Pendant,,,,Uncommon,,2.0,,,,,21.0,14.0,8.0
,,,,,,,,,,,10.0,,,Grainlord's Pendant,,,,Uncommon,,2.0,,,,,21.0,14.0,9.0
,,,,,,9.0,,,,,,14.0,10.0,Jhuuroon's Collar,,,,Uncommon,,2.0,,,,,21.0,,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,,,,,,9.0,,9.0,Cataclysmic Gladiator's Necklace of Prowess,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,,14.0,,Shamanic Amulet,,,,Uncommon,85.0,2.0,,,,,21.0,,
,,,,"Warrior,Paladin,Death knight",,,,,,,9.0,,9.0,Cataclysmic Gladiator's Choker of Prowess,,,,Epic,85.0,2.0,,,,,21.0,14.0,
14.0,,,,,,9.0,,,,,9.0,,,Vicious Gladiator's Pendant of Conquest,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,11.0,,,,,8.0,14.0,,Crystal-Chained Lodestone,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,"Warrior,Paladin,Death knight",,,,,,,9.0,,9.0,Bloodthirsty Gladiator's Choker of Accuracy,,,,Rare,85.0,2.0,,,,,21.0,14.0,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,,,,,,9.0,,9.0,Vicious Gladiator's Necklace of Prowess,,,,Epic,85.0,2.0,,,,,21.0,,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,9.0,,,,,9.0,,,Ruthless Gladiator's Necklace of Proficiency,,,,Epic,85.0,2.0,,,,,21.0,,
14.0,14.0,,,,,9.0,,,,,,,,Fractured Earthstone Necklace,,,,Rare,85.0,2.0,,,,,21.0,14.0,9.0
,,,,,,9.0,,,,,,,9.0,Red Sky Pendant,,,,Rare,85.0,2.0,,,,,21.0,14.0,
,,,,"Warrior,Paladin,Death knight",,9.0,,,,,,,9.0,Bloodthirsty Gladiator's Choker of Proficiency,,,,Rare,85.0,2.0,,,,,21.0,14.0,
14.0,14.0,,,,,,,,,,9.0,,,Ionized Choker,,,,Rare,85.0,2.0,,,,,21.0,14.0,9.0
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,9.0,,,,,9.0,,,Vicious Gladiator's Necklace of Proficiency,,,,Epic,85.0,2.0,,,,,21.0,,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,9.0,,,,,9.0,,,Bloodthirsty Gladiator's Necklace of Proficiency,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,,,,,,,,,,,Cloudburst Necklace,,,,Epic,85.0,2.0,,,,,21.0,14.0,
,,,,,,,,,,,11.0,14.0,8.0,Pipefish Cord,,,,Rare,85.0,2.0,,,,,21.0,,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,,,,,,9.0,,9.0,Bloodthirsty Gladiator's Necklace of Prowess,,,,Rare,85.0,2.0,,,,,21.0,,
14.0,,,,,,11.0,,,,,8.0,,,Barnacle Pendant,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,"Warrior,Paladin,Death knight",,,,,,,9.0,,9.0,Vicious Gladiator's Choker of Accuracy,,,,Epic,85.0,2.0,,,,,21.0,14.0,
14.0,,14.0,,,,,,,,,9.0,14.0,9.0,Baroness Silverlaine's Locket,,,,Rare,85.0,2.0,,,,,21.0,14.0,
14.0,,,,,,9.0,,,,,,,9.0,Pendant of the Lightless Grotto,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,,,9.0,,,,,10.0,,,Choker of the Pure Heart,,,,Rare,85.0,2.0,,,,,21.0,14.0,
14.0,,,,,,,,,,,9.0,,9.0,Necklace of Strife,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,,,9.0,,,,,9.0,14.0,,Charm of the Muse,,,,Rare,83.0,2.0,,,,,21.0,,
14.0,,,,"Hunter,Rogue,Shaman,Monk,Druid",,,,,,,9.0,,9.0,Ruthless Gladiator's Necklace of Prowess,,,,Epic,85.0,2.0,,,,,21.0,,
,,,,"Warrior,Paladin,Death knight",,9.0,,,,,9.0,,,Ruthless Gladiator's Choker of Accuracy,,,,Epic,85.0,2.0,,,,,21.0,14.0,
14.0,,,,,,,,,,,10.0,,9.0,Pendant of Victorious Fury,,,,Rare,,2.0,,,,,21.0,,
,,,,,,,,,,,10.0,14.0,8.0,Pipefish Cord,,,,Rare,85.0,2.0,,,,,21.0,,
,,,,,,9.0,,,,,9.0,,,Ironshell Pendant,,,,Rare,85.0,2.0,,,,,21.0,14.0,
,,,,,,9.0,,,,,9.0,,,Amulet of Reconstruction,,,,Rare,,2.0,,,,,21.0,14.0,
,,,,,,8.0,,,,,10.0,,,Nightmare Choker,,,,Uncommon,,2.0,,,,,21.0,14.0,
14.0,,,,,,,,,,,9.0,,9.0,Cenotaph Choker,,,,Uncommon,,2.0,,,,,21.0,,
,,,,,,,,,,,,14.0,,Blackwolf Amulet,,,,Uncommon,84.0,2.0,,,,,21.0,,
14.0,,,,,,,,,,,,,,Mereldar Amulet,,,,Uncommon,82.0,2.0,,,,,21.0,,
,,,,,,7.0,,,,,10.0,,,Eye of Heaven,,,,Rare,82.0,2.0,,,,,21.0,14.0,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Hidden Satyr,,,,Common,100.0,,,,,,,,
,,,,,,,,,,,,18.0,,Whispering Taladite Pendant,,,,Epic,91.0,2.0,,,,,28.0,,
,,,,,,12.0,,,,,12.0,18.0,,Odyssian Choker,,,,Epic,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Trained Soldier,,,,Common,100.0,,,,,,,,
,,,,,,18.0,,,,,7.0,19.0,,Glowing Firestone,,,,Epic,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Hidden Satyr,,,,Common,100.0,,,,,,,,
,,,,,,30.0,,,,,35.0,,,Infernal Cord,,,,Rare,100.0,2.0,,,,,29.0,,
19.0,,,,,,,,,,,18.0,,8.0,Chain of Lidless Eyes,,,,Epic,100.0,2.0,,,,,29.0,,
19.0,,,,,,,,,,,10.0,,15.0,Heartseeking Skull Pendant,,,,Epic,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,17.0,19.0,8.0,Choker of Forbidden Indulgence,,,,Epic,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,10.0,19.0,,Voltage Regulation Diode,,,,Epic,100.0,2.0,,,,,28.0,,15.0
18.0,,,,,,,,,,,,,,Shifting Taladite Pendant,,,,Epic,91.0,2.0,,,,,28.0,,
17.0,,,,,,12.0,,,,,,,10.0,Lovely Locket of the Luxurious Locks of Lor're,,,,Rare,95.0,2.0,,,,,26.0,,
,,,,,,,,,,,,17.0,,Fingers of the Void,,,,Rare,94.0,2.0,,,,,25.0,,22.0
,,,,,,13.0,,,,,11.0,18.0,,Sorcerer-King Toe Ring,,,,Rare,91.0,2.0,,,,,28.0,,
,,,,,,9.0,,,,,,19.0,17.0,Vial of Immiscible Liquid,,,,Epic,100.0,2.0,,,,,29.0,,
,,,,,,12.0,,,,,12.0,,,Vertebrae Protector,,,,Epic,100.0,2.0,,,,,28.0,18.0,
,,,,,,,,,,,13.0,18.0,,Choker of Bloody Flame,,,,Epic,100.0,2.0,,,,,28.0,,10.0
,,,,,,,,,,,11.0,18.0,13.0,Gruul's Lip Ring,,,,Epic,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Claw,,,,Common,100.0,,,,,,,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Claw,,,,Rare,100.0,,,,,,,,
,,,,,,,,,,,26.0,,39.0,Legionnaire's Fel Pendant,,,,Rare,100.0,2.0,,,,,29.0,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Trained Soldier,,,,Rare,100.0,,,,,,,,
,,,,,,7.0,,,,,,19.0,,Locket of Unholy Reconstitution,,,,Epic,100.0,2.0,,,,,29.0,,19.0
,,,,,,8.0,,,,,17.0,,,Shadowgorged Iron Choker,,,,Epic,100.0,2.0,,,,,28.0,19.0,
,,,,,,12.0,,,,,,,12.0,Thogar's Serrated Chain,,,,Epic,100.0,2.0,,,,,28.0,18.0,
18.0,,,,,,12.0,,,,,12.0,,,Darklight Necklace,,,,Epic,100.0,2.0,,,,,28.0,,
19.0,,,,,,10.0,,,,,16.0,,,Choker of the Great Betrayer,,,,Epic,100.0,2.0,,,,,29.0,,
,,,,,,,,,,,17.0,,8.0,Corrupted Talonguard Pendant,,,,Epic,100.0,2.0,,,,,28.0,19.0,
18.0,18.0,,,,,,,,,,,,12.0,Fiery Links of Courage,,,,Epic,100.0,2.0,,,,,28.0,18.0,12.0
,,,,,,,,,,,,18.0,13.0,Talisman of the Fomor,,,,Epic,100.0,2.0,,,,,28.0,,11.0
,,,,,,44.0,,,,,,,18.0,Tideskorn Jarl's Pendant,,,,Rare,98.0,2.0,,,,,28.0,,
,,,,,,,,,,,,,,Sunsworn Amulet,,,,Uncommon,96.0,2.0,,,,,25.0,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Versatile,,,,Common,100.0,,,,,,,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Quick,,,,Common,100.0,,,,,,,,
,,,,,,10.0,,,,,15.0,,,Bolt-Latched Felsteel Gorget,,,,Epic,100.0,2.0,,,,,28.0,19.0,
,,,,,,42.0,,,,,19.0,,,Korgrul's Taming Chain,,,,Uncommon,,2.0,,,,,28.0,,
,,,,,,,,,,,10.0,18.0,,Unpopped Pustule Pendant,,,,Rare,100.0,2.0,,,,,28.0,,14.0
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Heavy Hide,,,,Common,100.0,,,,,,,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Master,,,,Common,100.0,,,,,,,,
,,,,,,9.0,,,,,,19.0,,Choker of Whispered Promises,,,,Epic,100.0,2.0,,,,,29.0,,17.0
18.0,,,,,,12.0,,,,,13.0,,,Reaver's Nose Ring,,,,Epic,100.0,2.0,,,,,28.0,,
18.0,18.0,,,,,,,,,,,,11.0,Glutton's Kerchief,,,,Epic,100.0,2.0,,,,,28.0,18.0,13.0
16.0,,,,,,12.0,,,,,,,9.0,Xuk's Good Xuk Charm,,,,Uncommon,,2.0,,,,,24.0,,
,,,,,,,,,,,,,,Formula: Enchant Neck - Mark of the Master,,,,Common,100.0,,,,,,,,
