agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,itemset,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,strint,versatility
22.0,22.0,,34.0,Druid,,16.0,,165.0,,,,22.0,-1004.0,14.0,Raiment of the Shattered Vale,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
,,,74.0,Paladin,,14.0,,165.0,,,20.0,24.0,-1100.0,,Prideful Gladiator's Scaled Chestpiece,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,45.0,24.0,24.0,
,,,74.0,Warrior,,14.0,,165.0,,,20.0,24.0,-1106.0,,Prideful Gladiator's Plate Chestpiece,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,45.0,24.0,24.0,
23.0,23.0,,33.0,,,18.0,,165.0,,,15.0,23.0,,,Rockfall Ribwraps,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,44.0,,,
20.0,20.0,,33.0,Monk,,15.0,,165.0,,,14.0,20.0,-734.0,,Fire-Charm Chestguard,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
26.0,26.0,,49.0,,,,,165.0,,,,26.0,,,Crimsonscale Vest,,1.0,,Epic,,90.0,5.0,Prismatic socket,,,,44.0,,,
,,,73.0,Death knight,,15.0,,165.0,,,,20.0,-725.0,14.0,Chestguard of the All-Consuming Maw,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,20.0,20.0,
,,,73.0,,,,,165.0,,,,26.0,,,Elder Tortoiseshell Breastplate,,1.0,,Epic,,90.0,5.0,Prismatic socket,,,,44.0,26.0,26.0,
,,,20.0,,,,,165.0,,,14.0,23.0,,18.0,Robes of Static Bursts,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,44.0,,,
23.0,23.0,,49.0,,,18.0,,165.0,,,,23.0,,14.0,Ancient Archer's Chestguard,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
20.0,20.0,,33.0,Rogue,,15.0,,165.0,,,,20.0,-740.0,14.0,Nine-Tailed Tunic,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
,,,20.0,,,18.0,,165.0,,,15.0,23.0,,,Zandalari Robes of the Final Rite,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,44.0,,,
,,,73.0,,,12.0,,165.0,,,,20.0,,16.0,Icy Blood Chestplate,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,20.0,20.0,
23.0,23.0,,49.0,,,,,165.0,,,17.0,23.0,,17.0,Ro'shak's Molten Chain,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,44.0,,,
,,,20.0,,,13.0,,165.0,,,16.0,20.0,,,Shock Pulse Robes,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
19.0,19.0,,32.0,,,,,165.0,,,9.0,19.0,,17.0,Lazahk's Lost Shadowrap,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,,,
22.0,22.0,,32.0,,,,,165.0,,,16.0,22.0,,16.0,Robes of Concussive Shocks,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,43.0,,,
19.0,19.0,,47.0,Hunter,,14.0,,165.0,,,13.0,19.0,-1031.0,,Tunic of the Unblinking Vigil,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,,,
,,,70.0,,,14.0,,165.0,,,,16.0,,17.0,Breastplate of the Iguanocolossus,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,16.0,16.0,
,,,19.0,Priest,,13.0,,165.0,,,19.0,22.0,-903.0,,Grievous Gladiator's Satin Robe,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,43.0,,,
,,,70.0,Paladin,,,,165.0,,,19.0,22.0,-900.0,13.0,Grievous Gladiator's Ornamented Chestguard,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,22.0,22.0,
19.0,19.0,,47.0,Shaman,,,,165.0,,,13.0,19.0,1170.0,15.0,Hauberk of the Witch Doctor,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,,,
,,,70.0,,,15.0,,165.0,,,17.0,22.0,,,Talonrender Chestplate,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,22.0,22.0,
22.0,22.0,,47.0,Shaman,,13.0,,165.0,,,19.0,22.0,-906.0,,Grievous Gladiator's Mail Armor,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,,,
,,,47.0,Shaman,,,,,,,,,-923.0,,Grievous Gladiator's Linked Armor,,,,Epic,,90.0,5.0,,,,,,,,
,,,70.0,Death knight,,13.0,,165.0,,,19.0,22.0,-894.0,,Grievous Gladiator's Dreadplate Chestpiece,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,22.0,22.0,
,,,19.0,,,,,165.0,,,16.0,22.0,,16.0,Robes of the Moon Lotus,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,43.0,,,
22.0,22.0,,47.0,Hunter,,13.0,,165.0,,,,22.0,-988.0,19.0,Grievous Gladiator's Chain Armor,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,,,
,,,70.0,Warrior,,13.0,,165.0,,,19.0,22.0,-891.0,,Grievous Gladiator's Plate Chestpiece,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,22.0,22.0,
,,,70.0,,,16.0,,165.0,,,,22.0,,16.0,Rot-Proof Greatplate,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,22.0,22.0,
22.0,22.0,,46.0,Shaman,,16.0,,165.0,,,14.0,22.0,-536.0,,Firebird's Tunic,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,42.0,,,
,,,69.0,,,,,115.0,,,20.0,28.0,,16.0,Lightly Perforated Chestplate,,,,Uncommon,,,5.0,,,,,42.0,28.0,28.0,
22.0,22.0,,46.0,Shaman,,17.0,,165.0,,,14.0,22.0,-537.0,,Firebird's Hauberk,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,42.0,,,
,,,19.0,,,18.0,,115.0,,,,28.0,,,Podling Vineweave Robe,,,,Uncommon,,,20.0,,,,,42.0,,,19.0
,,,18.0,,,16.0,,165.0,,,,21.0,,14.0,Imperial Ghostbinder's Robes,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,41.0,,,
,,,68.0,Death knight,,14.0,,165.0,,,,18.0,-702.0,13.0,Chestguard of the All-Consuming Maw,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,41.0,18.0,18.0,
18.0,18.0,,31.0,Druid,,14.0,,165.0,,,12.0,18.0,-706.0,,Tunic of the Haunted Forest,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,41.0,,,
,,,66.0,Warrior,,18.0,,115.0,,,18.0,27.0,,,Oathsworn Breastplate,,,,Uncommon,,90.0,5.0,,,,,40.0,27.0,27.0,
21.0,21.0,,30.0,,,15.0,,165.0,,,,21.0,,14.0,Mistfall Robes,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
,,,18.0,Mage,,16.0,,165.0,,,13.0,21.0,1130.0,,Robes of the Burning Scroll,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,40.0,,,
21.0,21.0,,44.0,,,17.0,,165.0,,,11.0,21.0,,,Stonefang Chestguard,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
21.0,21.0,,30.0,,,13.0,,165.0,,,16.0,21.0,,,Chestguard of Total Annihilation,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
,,,66.0,,,11.0,,165.0,,,,14.0,,24.0,Ravaging Warrior's Chestplate,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,14.0,14.0,
21.0,21.0,,44.0,Shaman,,,,140.0,,,18.0,21.0,-871.0,12.0,Crafted Malevolent Gladiator's Ringmail Armor,,2.0,,Rare,,90.0,5.0,Prismatic socket,Prismatic socket,,,43.0,,,
,,,18.0,,,,,165.0,,,17.0,21.0,,12.0,Robes of Pinioned Eyes,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,40.0,,,
24.0,24.0,,44.0,,,17.0,,140.0,,,14.0,24.0,,,Azure Serpent Chestguard,,1.0,,Rare,,90.0,5.0,Prismatic socket,,,,40.0,,,
21.0,21.0,,44.0,Hunter,,12.0,,165.0,,,,21.0,-602.0,18.0,Malevolent Gladiator's Chain Armor,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
21.0,21.0,,30.0,Druid,,,,165.0,,,18.0,21.0,-600.0,12.0,Malevolent Gladiator's Kodohide Robes,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,40.0,,,
,,,66.0,Death knight,,12.0,,165.0,,,18.0,21.0,-647.0,,Tyrannical Gladiator's Dreadplate Chestpiece,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,21.0,21.0,
21.0,21.0,,44.0,Hunter,,16.0,,165.0,,,,21.0,1129.0,13.0,Yaungol Slayer's Tunic,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
,,,66.0,,,,,140.0,,,,27.0,,,Bladesnap Breastplate,,,,Rare,,90.0,5.0,,,,,40.0,27.0,27.0,
27.0,27.0,,44.0,,,19.0,,140.0,,,16.0,27.0,,,Azure Serpent Chestguard,,,,Rare,,87.0,5.0,,,,,40.0,,,
,,,66.0,,,,,115.0,,,,27.0,,,Bladespire Breastplate,,,,Uncommon,,90.0,5.0,,,,,40.0,27.0,27.0,
21.0,21.0,,44.0,Shaman,,,,165.0,,,18.0,21.0,-587.0,12.0,Malevolent Gladiator's Ringmail Armor,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
27.0,27.0,,44.0,Hunter,,18.0,,115.0,,,18.0,27.0,,,Trailseeker Vest,,,,Uncommon,,90.0,5.0,,,,,40.0,,,
21.0,21.0,,44.0,Shaman,,12.0,,165.0,,,18.0,21.0,-575.0,,Malevolent Gladiator's Mail Armor,,2.0,,Epic,2200.0,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
21.0,21.0,,44.0,,,12.0,,165.0,,,17.0,21.0,,,Sunwrought Mail Hauberk,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
,,,18.0,,,,,140.0,,,19.0,27.0,,15.0,Darkmaster's Spare Robe,,,,Rare,,1.0,20.0,,,,,40.0,,,
,,,18.0,Warlock,,12.0,,165.0,,,18.0,21.0,-944.0,,Tyrannical Gladiator's Felweave Raiment,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,40.0,,,
21.0,21.0,,44.0,,,17.0,,165.0,,,11.0,21.0,,,Stonefang Chestguard,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
21.0,21.0,,30.0,Druid,,12.0,,140.0,,,18.0,21.0,-552.0,,Dreadful Gladiator's Wyrmhide Robes,,2.0,,Rare,,90.0,20.0,Prismatic socket,Prismatic socket,,,40.0,,,
,,,66.0,Paladin,,12.0,,140.0,,,18.0,21.0,-623.0,,Crafted Dreadful Gladiator's Scaled Chestpiece,,2.0,,Rare,,90.0,20.0,Prismatic socket,Prismatic socket,,,40.0,21.0,21.0,
21.0,21.0,,30.0,,,13.0,,165.0,,,,21.0,,16.0,Wildblood Vest,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,40.0,,,
,,,18.0,Priest,,16.0,,165.0,,,13.0,21.0,1138.0,,Guardian Serpent Raiment,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,40.0,,,
,,,18.0,Warlock,,,,165.0,,,,27.0,,,Perjurious Robe,,,,Epic,,90.0,20.0,,,,,40.0,,,
,,,66.0,,,,,165.0,,,,24.0,,,Cliffbreaker Breastplate,,1.0,,Epic,,90.0,5.0,Prismatic socket,,,,40.0,24.0,24.0,
26.0,26.0,,30.0,,,,,115.0,,,,26.0,,,Timeworn Shadowtooth Cuirass,,,,Uncommon,,90.0,5.0,,,,,39.0,,,
,,,65.0,,,,,115.0,,,,26.0,,,Temple Breastplate,,,,Uncommon,,88.0,5.0,,,,,39.0,26.0,26.0,
26.0,26.0,,43.0,,,,,115.0,,,16.0,26.0,,18.0,Dreaming Spirit Vest,,,,Uncommon,,,5.0,,,,,39.0,,,
,,,64.0,Paladin,,,,165.0,,,,17.0,-495.0,14.0,Chestguard of Radiant Glory,,3.0,11.0,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,39.0,17.0,17.0,
17.0,17.0,,29.0,Druid,,18.0,,165.0,,,,17.0,-499.0,6.0,Deep Earth Raiment,,3.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,39.0,,,
,,,64.0,Paladin,,,,165.0,,,10.0,17.0,-494.0,,Breastplate of Radiant Glory,,3.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,39.0,17.0,17.0,15.0
17.0,17.0,,29.0,Druid,,,,165.0,,,14.0,17.0,-500.0,,Deep Earth Robes,,3.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,39.0,,,11.0
,,,63.0,,,26.0,,,,,,29.0,,,Gleaming Breastplate of Valor,,,,Heirloom,,1.0,5.0,,,,,29.0,29.0,29.0,
,,,17.0,,,18.0,,115.0,,,,26.0,,16.0,Nayeli Robe,,,,Uncommon,,,20.0,,,,,39.0,,,
19.0,19.0,,29.0,Druid,,11.0,,165.0,,,17.0,19.0,-428.0,,Cataclysmic Gladiator's Wyrmhide Robes,,2.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,,,38.0,,,
,,,17.0,,,,,165.0,,,10.0,19.0,,17.0,Robes of Smoldering Devastation,,2.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,,,38.0,,,
19.0,19.0,,29.0,Druid,,11.0,,165.0,,,,19.0,-429.0,17.0,Cataclysmic Gladiator's Dragonhide Robes,,2.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,,,38.0,,,
,,,63.0,Paladin,,,,165.0,,,10.0,16.0,1063.0,,Breastplate of Radiant Glory,,3.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,38.0,16.0,16.0,15.0
,,,17.0,Warlock,,11.0,,165.0,,,16.0,19.0,-357.0,,Balespider's Robes,,2.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,,,38.0,,,
,,,63.0,,,,,115.0,,,14.0,25.0,,18.0,Mountainscaler Burnished Chestguard,,,,Uncommon,,87.0,5.0,,,,,38.0,25.0,25.0,
25.0,25.0,,29.0,,,,,115.0,,,,25.0,,,Mushan Hide Jerkin,,,,Uncommon,,85.0,5.0,,,,,38.0,,,
,,,17.0,Priest,,,,165.0,,,,19.0,-358.0,13.0,Robes of the Cleansing Flame,,2.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,,,38.0,,,15.0
,,,62.0,Death knight,,,11.0,165.0,,,,16.0,-483.0,13.0,Necrotic Boneplate Chestguard,,3.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,38.0,16.0,16.0,
16.0,16.0,,28.0,Druid,,,,165.0,,,14.0,16.0,-481.0,,Deep Earth Robes,,3.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,38.0,,,11.0
,,,62.0,,,11.0,,140.0,,,,19.0,,,Chestguard of Dancing Waves,,2.0,,Rare,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,19.0,19.0,14.0
,,,62.0,Warrior,,16.0,,165.0,,,10.0,19.0,-299.0,,Earthen Battleplate,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,19.0,19.0,
19.0,19.0,,28.0,Rogue,,10.0,,165.0,,,,19.0,-338.0,16.0,Ruthless Gladiator's Leather Tunic,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
,,,62.0,Warrior,,10.0,,165.0,,,16.0,19.0,-384.0,,Vicious Gladiator's Plate Chestpiece,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,19.0,19.0,
22.0,22.0,,41.0,,,14.0,,165.0,,,16.0,22.0,,,Twilight Scale Chestguard,,1.0,,Epic,,85.0,5.0,Prismatic socket,,,,37.0,,,
19.0,19.0,,41.0,,,12.0,,165.0,,,13.0,19.0,,,Flaming Core Chestguard,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
19.0,19.0,,41.0,,,,,140.0,,,10.0,19.0,,16.0,Vest of the True Companion,,2.0,,Rare,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
19.0,19.0,,28.0,,,10.0,,140.0,,,,19.0,,16.0,Vest of Misshapen Hides,,2.0,,Rare,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
19.0,19.0,,41.0,,,,,165.0,,,16.0,19.0,,10.0,Tunic of Failed Experiments,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
19.0,19.0,,41.0,,,10.0,,140.0,,,,19.0,,,Vest of the Waking Dream,,2.0,,Rare,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,16.0
,,,62.0,Paladin,,10.0,,165.0,,,16.0,19.0,-392.0,,Vicious Gladiator's Scaled Chestpiece,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,19.0,19.0,
,,,62.0,Paladin,,,,165.0,,,16.0,19.0,-458.0,,Ruthless Gladiator's Ornamented Chestguard,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,19.0,19.0,10.0
19.0,19.0,,41.0,Hunter,,10.0,,,,,,19.0,-379.0,16.0,Vicious Gladiator's Chain Armor,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
25.0,25.0,,28.0,,,,,140.0,,,16.0,25.0,,16.0,Cursed Skardyn Vest,,,,Rare,,85.0,5.0,,,,,37.0,,,
,,,17.0,,,,,140.0,,,,19.0,,10.0,Anraphet's Regalia,,2.0,,Rare,,85.0,20.0,Prismatic socket,Prismatic socket,,,37.0,,,16.0
19.0,19.0,,41.0,Shaman,,10.0,,140.0,,,16.0,19.0,-303.0,,Bloodthirsty Gladiator's Mail Armor,,2.0,,Rare,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
19.0,19.0,,41.0,Shaman,,,,165.0,,,14.0,19.0,1016.0,12.0,Erupting Volcanic Hauberk,,2.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,,,37.0,,,
19.0,19.0,,28.0,Druid,,10.0,,165.0,,,,19.0,-381.0,16.0,Vicious Gladiator's Dragonhide Robes,,2.0,,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,,,37.0,,,
19.0,19.0,,41.0,Shaman,,10.0,,165.0,,,16.0,19.0,-402.0,,Ruthless Gladiator's Mail Armor,,2.0,,Epic,2200.0,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
,,,62.0,Paladin,,,17.0,165.0,,,,19.0,1013.0,,Immolation Chestguard,,2.0,13.0,Epic,,85.0,20.0,Prismatic socket,Prismatic socket,,,37.0,19.0,19.0,
19.0,19.0,,28.0,Druid,,16.0,,165.0,,,10.0,19.0,1002.0,,Obsidian Arborweave Raiment,,2.0,,Epic,,85.0,5.0,Prismatic socket,Prismatic socket,,,37.0,,,
,,,61.0,,,,,115.0,,,,25.0,,16.0,Gateshattering Hauberk,,,16.0,Uncommon,,,5.0,,,,,37.0,25.0,25.0,
25.0,25.0,,28.0,,,16.0,,115.0,,,17.0,25.0,,,Camp-Cleaner Chestguard,,,,Uncommon,,,5.0,,,,,37.0,,,
,,,16.0,,,16.0,,115.0,,,,24.0,,15.0,Sparklight Robes,,,,Uncommon,,,20.0,,,,,36.0,,,
237.0,237.0,,364.0,,,,,,,,,237.0,,100.0,Gatekeeper's Embrace,,,,Epic,,85.0,20.0,,,,,356.0,,,110.0
237.0,237.0,,248.0,Druid,,,,,,,100.0,237.0,,110.0,Obsidian Arborweave Vestment,,,,Epic,,85.0,5.0,,,,,356.0,,,
22.0,22.0,,34.0,Druid,,17.0,,165.0,,,,22.0,-1005.0,13.0,Robes of the Shattered Vale,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
22.0,22.0,,34.0,Monk,,13.0,,165.0,,,,22.0,-1011.0,17.0,Vest of Seven Sacred Seals,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
22.0,22.0,,34.0,,,,,165.0,,,17.0,22.0,,12.0,Amber Parasite Wraps,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
22.0,22.0,,34.0,,,,,165.0,,,10.0,22.0,,18.0,Lazahk's Lost Shadowrap,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
,,,20.0,Priest,,15.0,,165.0,,,,22.0,-1016.0,15.0,Robes of the Ternion Glory,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
22.0,22.0,,50.0,,,17.0,,165.0,,,12.0,22.0,,,Ebon Blood Chestguard,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
,,,20.0,Warlock,,14.0,,165.0,,,,22.0,-1022.0,16.0,Robes of the Horned Nightmare,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
,,,20.0,,,10.0,,165.0,,,18.0,22.0,,,Robes of the Tendered Heart,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
22.0,22.0,,34.0,Druid,,,,165.0,,,16.0,22.0,1197.0,14.0,Vestment of the Shattered Vale,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
,,,75.0,,,13.0,,165.0,,,17.0,22.0,,,Terrorguard Chestplate,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,22.0,22.0,
,,,75.0,Death knight,,10.0,,165.0,,,,22.0,1201.0,18.0,Chestguard of Cyclopean Dread,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,22.0,22.0,
22.0,22.0,,34.0,,,15.0,,165.0,,,16.0,22.0,,,Robes of the Warrior's Fall,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,46.0,,,
,,,34.0,Druid,,,,,,,,,,,Prideful Gladiator's Kodohide Robes,,,,Epic,,90.0,20.0,,,,,,,,
24.0,24.0,,50.0,Shaman,,14.0,,165.0,,,,24.0,-1097.0,20.0,Prideful Gladiator's Linked Armor,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,45.0,,,
20.0,20.0,,33.0,Monk,,12.0,,165.0,,,,20.0,-1057.0,16.0,Vest of Seven Sacred Seals,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
,,,20.0,Warlock,,13.0,,165.0,,,,20.0,-744.0,16.0,Robes of the Thousandfold Hells,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
,,,73.0,Warrior,,16.0,,165.0,,,12.0,20.0,-745.0,,Battleplate of the Last Mogu,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,20.0,20.0,
,,,73.0,Paladin,,16.0,,165.0,,,12.0,20.0,-735.0,,Lightning Emperor's Battleplate,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,20.0,20.0,
,,,20.0,,,,,165.0,,,14.0,23.0,,18.0,Robe of Midnight Down,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,44.0,,,
,,,73.0,,,17.0,,165.0,,,,23.0,,16.0,Chestplate of Violent Detonation,,2.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,,,44.0,23.0,23.0,
20.0,20.0,,33.0,Druid,,16.0,,165.0,,,,20.0,-1051.0,12.0,Robes of the Shattered Vale,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
20.0,20.0,,33.0,Druid,,16.0,,165.0,,,,20.0,-1050.0,13.0,Raiment of the Shattered Vale,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
20.0,20.0,,49.0,Shaman,,15.0,,165.0,,,15.0,20.0,-741.0,,Tunic of the Witch Doctor,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,,,
23.0,23.0,,33.0,,,12.0,,165.0,,,,23.0,,19.0,Robes of Treacherous Ground,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,44.0,,,
,,,73.0,,,12.0,,165.0,,,,20.0,,16.0,Icy Blood Chestplate,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,44.0,20.0,20.0,
,,,19.0,Priest,,13.0,,165.0,,,,19.0,-1040.0,15.0,Raiment of the Ternion Glory,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,,,
,,,71.0,Warrior,,14.0,,,,,,19.0,1173.0,13.0,Chestguard of the Last Mogu,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,19.0,19.0,
19.0,19.0,,32.0,,,10.0,,165.0,,,16.0,19.0,,,Robes of the Blackened Watcher,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,,,
,,,19.0,,,14.0,,165.0,,,,19.0,,14.0,Akolik's Acid-Soaked Robes,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,,,
,,,71.0,,,11.0,,165.0,,,,19.0,,16.0,Icy Blood Chestplate,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,19.0,19.0,
19.0,19.0,,32.0,Druid,,15.0,,165.0,,,12.0,19.0,-1030.0,,Tunic of the Shattered Vale,,3.0,,Epic,,90.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,,,
,,,71.0,Paladin,,14.0,,165.0,,,14.0,19.0,-1037.0,,Breastplate of Winged Triumph,,3.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,43.0,19.0,19.0,
,,,19.0,Warlock,,13.0,,165.0,,,19.0,22.0,-980.0,,Grievous Gladiator's Felweave Raiment,,2.0,,Epic,,90.0,20.0,Prismatic socket,Prismatic socket,,,43.0,,,
