agi,agiint,arcres,armor,avoidance,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqlevel,rgdatkpwr,slotbak,socket1,socket2,speed,sta,str,strint,versatility
,,,29.0,,Paladin,,,,55.0,,,9.0,15.0,11.0,Tyrannical Gladiator's Bracers of Prowess,,,,Epic,90.0,,9.0,,,,23.0,15.0,15.0,
15.0,15.0,,13.0,,,,11.0,,50.0,,,,15.0,9.0,Star Summoner Bracers,,,,Rare,90.0,,9.0,,,,23.0,,,
,,,29.0,,,,10.0,,55.0,,,,15.0,10.0,Bracers of Six Oxen,,,,Epic,90.0,,9.0,,,,23.0,15.0,15.0,
15.0,15.0,,19.0,,"Hunter,Shaman",,,,55.0,,,11.0,15.0,9.0,Tyrannical Gladiator's Wristguards of Alacrity,,,,Epic,90.0,,9.0,,,,23.0,,,
15.0,15.0,,13.0,,,,,,55.0,,,,15.0,,Fire-Chanter Bindings,,,,Epic,90.0,,9.0,,,,23.0,,,
15.0,15.0,,19.0,,"Hunter,Shaman",,,,50.0,,,11.0,15.0,9.0,Dreadful Gladiator's Wristguards of Alacrity,,,,Rare,90.0,,9.0,,,,23.0,,,
,,,29.0,,,,,,55.0,,,,15.0,,Lightning Rod Vambraces,,,,Epic,90.0,,9.0,,,,23.0,15.0,15.0,
15.0,15.0,,19.0,,Shaman,,,,50.0,,,9.0,15.0,11.0,Crafted Malevolent Gladiator's Armbands of Prowess,,,,Rare,90.0,,9.0,,,,24.0,,,
,,,29.0,,Death knight,,,,40.0,,,12.0,15.0,8.0,Heart-Lesion Vambraces,,,,Uncommon,90.0,,9.0,,,,23.0,15.0,15.0,
15.0,15.0,,13.0,,,,9.0,,55.0,,,11.0,15.0,,Malevolent Gladiator's Armwraps of Accuracy,,,,Epic,90.0,,9.0,,,,23.0,,,
,,,29.0,,Paladin,,9.0,,55.0,,,,15.0,11.0,Malevolent Gladiator's Bracers of Meditation,,,,Epic,90.0,,9.0,,,,24.0,15.0,15.0,
,,,29.0,,"Warrior,Paladin,Death knight",,9.0,,50.0,,,11.0,15.0,,Crafted Dreadful Gladiator's Armplates of Proficiency,,,,Rare,90.0,,9.0,,,,23.0,15.0,15.0,
,,,29.0,,Paladin,,9.0,,55.0,,,,15.0,11.0,Tyrannical Gladiator's Bracers of Meditation,,,,Epic,90.0,,9.0,,,,23.0,15.0,15.0,
,,,29.0,,,,,,55.0,,,10.0,15.0,10.0,Bindings of Ancient Spirits,,,,Epic,90.0,,9.0,,,,23.0,15.0,15.0,
15.0,15.0,,13.0,,,,9.0,,50.0,,,11.0,15.0,,Crafted Malevolent Gladiator's Bindings of Meditation,,,,Rare,90.0,,9.0,,,,24.0,,,
,,,29.0,,,,12.0,,50.0,,,8.0,15.0,,Commanding Bracers,,,,Rare,90.0,,9.0,,,,23.0,15.0,15.0,
15.0,15.0,,19.0,,,,,,50.0,,,,15.0,11.0,Lost Heritage Bracers,,,,Rare,1.0,,9.0,,,,23.0,,,9.0
15.0,15.0,,19.0,,Shaman,,9.0,,55.0,,,,15.0,11.0,Tyrannical Gladiator's Armbands of Meditation,,,,Epic,90.0,,9.0,,,,23.0,,,
,,,29.0,,Death knight,,12.0,,40.0,,,8.0,15.0,,Heart-Lesion Armguards,,,,Uncommon,90.0,,9.0,,,,23.0,15.0,15.0,
,,,8.0,,,,,,50.0,,,11.0,15.0,9.0,Bombardment Bracers,,,,Rare,90.0,,9.0,,,,23.0,,,
,,,8.0,,Priest,,11.0,,40.0,,,,15.0,9.0,Communal Wristwraps,,,,Uncommon,90.0,,9.0,,,,23.0,,,
,,,29.0,,Paladin,,11.0,,40.0,,,,15.0,9.0,Sunsoul Armplates,,,,Uncommon,90.0,,9.0,,,,23.0,15.0,15.0,
15.0,15.0,,13.0,,,,9.0,,40.0,,,10.0,15.0,,Steppebeast Armwraps,,,,Uncommon,,,9.0,,,,22.0,,,
,,,29.0,,,,,,40.0,,,,15.0,,Primordial Bloodsoaked Vambraces,,,,Uncommon,90.0,,9.0,,,,22.0,15.0,15.0,
15.0,15.0,,19.0,,,,,,40.0,,,,15.0,,Yak Bracers,,,,Uncommon,88.0,,9.0,,,,22.0,,,
,,,8.0,,,,,,50.0,,,,15.0,,Windwool Bracers,,,,Rare,85.0,,9.0,,,,22.0,,,
,,,28.0,,,,11.0,,40.0,,,,15.0,,Serenity Wristwraps,,,,Uncommon,,,9.0,,,,22.0,15.0,15.0,8.0
15.0,15.0,,19.0,,,,9.0,,40.0,,,,15.0,,Dreaming Spirit Wristwraps,,,,Uncommon,,,9.0,,,,22.0,,,10.0
15.0,15.0,,13.0,,,,,,40.0,,,9.0,15.0,10.0,Mushan Hide Wristwraps,,,,Uncommon,,,9.0,,,,22.0,,,
15.0,15.0,,19.0,,,,9.0,,40.0,,,10.0,15.0,,Yak Herder Wristwraps,,,,Uncommon,,,9.0,,,,22.0,,,
15.0,15.0,,13.0,,,,10.0,,40.0,,,,15.0,9.0,Silentleaf Wristwraps,,,,Uncommon,,,9.0,,,,22.0,,,
15.0,15.0,,19.0,,,,,,40.0,,,,15.0,,Willow Bracers,,,,Uncommon,86.0,,9.0,,,,22.0,,,
,,,28.0,,,,,,55.0,,,9.0,12.0,,Heartblood Wristplates,,1.0,,Epic,85.0,,9.0,Prismatic socket,,,22.0,12.0,12.0,7.0
,,,28.0,,,,,,40.0,,,,15.0,,Snowy Vambraces,,,,Uncommon,86.0,,9.0,,,,22.0,15.0,15.0,
12.0,12.0,,13.0,,,,,,55.0,,,,12.0,7.0,Mycosynth Wristguards,,1.0,,Epic,85.0,,9.0,Prismatic socket,,,22.0,,,8.0
15.0,15.0,,19.0,,,,,,40.0,,,,15.0,,Mountain Bracers,,,,Uncommon,87.0,,9.0,,,,22.0,,,
15.0,15.0,,13.0,,,,,,40.0,,,,15.0,,Thresher Bindings,,,,Uncommon,87.0,,9.0,,,,22.0,,,
12.0,12.0,,13.0,,,,10.0,,55.0,,,7.0,12.0,,Shadow Wing Armbands,,1.0,,Epic,85.0,,9.0,Prismatic socket,,,22.0,,,
,,,28.0,,,,,,40.0,,,,15.0,,Highpeak Vambraces,,,,Uncommon,87.0,,9.0,,,,22.0,15.0,15.0,
,,,28.0,,,,,9.0,55.0,,,,12.0,8.0,Graveheart Bracers,,1.0,,Epic,85.0,,9.0,Prismatic socket,,,22.0,12.0,12.0,
,,,7.0,,,,,,40.0,,,,14.0,9.0,Silkmasters' Satin Cuffs,,,,Uncommon,,,9.0,,,,21.0,,,10.0
,,,7.0,,,,10.0,,40.0,,,,14.0,9.0,Nayeli Cuffs,,,,Uncommon,,,9.0,,,,21.0,,,
14.0,14.0,,13.0,,,,,,40.0,,,8.0,14.0,,Sunsoaked Bindings,,,,Uncommon,,,9.0,,,,21.0,,,10.0
14.0,14.0,,13.0,,,,,,40.0,,,9.0,14.0,9.0,Mortbreath Bindings,,,,Uncommon,,,9.0,,,,21.0,,,
14.0,14.0,,18.0,,,,,,40.0,,,10.0,14.0,8.0,Huangtze Scale Armbands,,,,Uncommon,,,9.0,,,,21.0,,,
,,,7.0,,,,,,40.0,,,9.0,14.0,9.0,Gilded Fan Silk Cuffs,,,,Uncommon,,,9.0,,,,21.0,,,
14.0,14.0,,13.0,,,,11.0,,40.0,,,7.0,14.0,,Plainshawk Armwraps,,,,Uncommon,,,9.0,,,,21.0,,,
14.0,14.0,,18.0,,,,9.0,,40.0,,,,14.0,9.0,Sarjun Wristguards,,,,Uncommon,,,9.0,,,,21.0,,,
,,,27.0,,,,,,40.0,,,,14.0,,Miner Vambraces,,,,Uncommon,85.0,,9.0,,,,21.0,14.0,14.0,
,,,7.0,,,,,,55.0,,,8.0,11.0,7.0,Bracers of the Banished,,1.0,,Epic,85.0,,9.0,Prismatic socket,,,21.0,,,
14.0,14.0,,13.0,,,,,,55.0,,,9.0,14.0,9.0,Cataclysmic Gladiator's Bindings of Prowess,,,,Epic,85.0,,9.0,,,,21.0,,,
14.0,14.0,,13.0,,,,9.0,,55.0,,,,14.0,,Cataclysmic Gladiator's Bindings of Meditation,,,,Epic,85.0,,9.0,,,,21.0,,,9.0
14.0,14.0,,18.0,,,,,,55.0,,,9.0,14.0,,Lava Line Wristbands,,,,Epic,85.0,,9.0,,,,21.0,,,10.0
,,,7.0,,"Priest,Mage,Warlock",,,,55.0,,,9.0,14.0,9.0,Cataclysmic Gladiator's Cuffs of Prowess,,,,Epic,85.0,,9.0,,,,21.0,,,
14.0,14.0,,18.0,,,,,,40.0,,,,14.0,,Snake Bracers,,,,Uncommon,85.0,,9.0,,,,21.0,,,
,,,27.0,,"Warrior,Paladin,Death knight",,,,55.0,,,9.0,14.0,9.0,Cataclysmic Gladiator's Armplates of Alacrity,,,,Epic,85.0,,9.0,,,,21.0,14.0,14.0,
,,,27.0,,"Warrior,Paladin,Death knight",,9.0,,55.0,,,9.0,14.0,,Cataclysmic Gladiator's Armplates of Proficiency,,,,Epic,85.0,,9.0,,,,21.0,14.0,14.0,
14.0,14.0,,13.0,,,,,,40.0,,,,14.0,,Mushan Hide Bindings,,,,Uncommon,85.0,,9.0,,,,21.0,,,
,,,27.0,,Paladin,,9.0,,55.0,,,,14.0,,Cataclysmic Gladiator's Bracers of Meditation,,,,Epic,85.0,,9.0,,,,21.0,14.0,14.0,9.0
,,,27.0,,,,,,55.0,,,9.0,11.0,,Heartblood Wristplates,,1.0,,Epic,85.0,,9.0,Prismatic socket,,,21.0,11.0,11.0,7.0
14.0,14.0,,12.0,,,,,,40.0,,,,14.0,,Misthide Bracers,,,,Uncommon,85.0,,9.0,,,,21.0,,,
14.0,14.0,,18.0,,,,,,40.0,,,,14.0,,Stormscale Bracers,,,,Uncommon,85.0,,9.0,,,,21.0,,,
,,,27.0,,"Warrior,Paladin,Death knight",,,,55.0,,,9.0,14.0,9.0,Ruthless Gladiator's Armplates of Alacrity,,,,Epic,85.0,,9.0,,,,21.0,14.0,14.0,
,,,27.0,,Paladin,,,,55.0,,,9.0,14.0,9.0,Vicious Gladiator's Bracers of Prowess,,,,Epic,85.0,,9.0,,,,21.0,14.0,14.0,
14.0,14.0,,12.0,,,,,,55.0,,,9.0,14.0,9.0,Ruthless Gladiator's Armwraps of Alacrity,,,,Epic,85.0,,9.0,,,,21.0,,,
,,,27.0,,,,10.0,,50.0,,,9.0,14.0,,Bindings of the End Times,,,,Rare,85.0,,9.0,,,,21.0,14.0,14.0,
,,,27.0,,Paladin,,,,55.0,,,9.0,14.0,9.0,Ruthless Gladiator's Bracers of Prowess,,,,Epic,85.0,,9.0,,,,21.0,14.0,14.0,
,,,27.0,,Paladin,,9.0,,50.0,,,,14.0,,Bloodthirsty Gladiator's Bracers of Meditation,,,,Rare,85.0,,9.0,,,,21.0,14.0,14.0,9.0
14.0,14.0,,12.0,,,,9.0,,55.0,,,9.0,14.0,,Ruthless Gladiator's Armwraps of Accuracy,,,,Epic,85.0,,9.0,,,,21.0,,,
14.0,14.0,,12.0,,,,9.0,,50.0,,,,14.0,,Bloodied Wyrmhide Bracers,,,,Rare,85.0,,9.0,,,,21.0,,,9.0
14.0,14.0,,18.0,,,,,,40.0,,,,14.0,,Saurok Bracers,,,,Uncommon,83.0,,9.0,,,,21.0,,,
14.0,14.0,,18.0,,,,,,55.0,,,9.0,14.0,,Lava Line Wristbands,,,,Epic,85.0,,9.0,,,,21.0,,,10.0
,,,7.0,,"Priest,Mage,Warlock",,,,55.0,,,9.0,14.0,9.0,Ruthless Gladiator's Cuffs of Prowess,,,,Epic,85.0,,9.0,,,,21.0,,,
14.0,14.0,,18.0,,Shaman,,,,55.0,,,9.0,14.0,9.0,Ruthless Gladiator's Armbands of Prowess,,,,Epic,85.0,,9.0,,,,21.0,,,
14.0,14.0,,12.0,,,,,,50.0,,,9.0,14.0,,Bloodied Leather Bracers,,,,Rare,85.0,,9.0,,,,21.0,,,10.0
,,,27.0,,,,9.0,,50.0,,,,14.0,,Bloodthirsty Ornate Pyrium Bracers,,,,Rare,85.0,,9.0,,,,21.0,14.0,14.0,9.0
,,,27.0,,,,,,40.0,,,,14.0,,Wall Vambraces,,,,Uncommon,83.0,,9.0,,,,21.0,14.0,14.0,
14.0,14.0,,18.0,,Shaman,,9.0,,55.0,,,,14.0,,Ruthless Gladiator's Armbands of Meditation,,,,Epic,85.0,,9.0,,,,21.0,,,9.0
,,,9.0,,,,,,55.0,,,13.0,18.0,12.0,Bracers of Darkened Skies,,,,Epic,100.0,,9.0,,,,28.0,,,
19.0,19.0,,16.0,,,,7.0,,55.0,,,,19.0,18.0,Bloodcult Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,10.0,,55.0,,,,18.0,,Bracers of Shattered Limbs,,,,Epic,100.0,,9.0,,,,28.0,,,14.0
,,,35.0,,,,,,55.0,,,,18.0,13.0,Bracers of Martial Perfection,,,,Epic,100.0,,9.0,,,,28.0,18.0,18.0,12.0
19.0,19.0,,16.0,,,,,,55.0,,,10.0,19.0,15.0,Gorebound Wristguards,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,35.0,,,,,,55.0,,,,18.0,,Truesteel Armguards,,,,Epic,91.0,,9.0,,,,28.0,18.0,18.0,
19.0,19.0,,23.0,,,,10.0,,55.0,,,16.0,19.0,,Bracers of Fel Empowerment,,,,Epic,100.0,,9.0,,,,29.0,,,
18.0,18.0,,16.0,,,,,,55.0,,,11.0,18.0,13.0,Squire's Electroplated Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,9.0,,,,,,55.0,,,12.0,18.0,,Crystal-Woven Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,12.0
18.0,18.0,,16.0,,,,12.0,,55.0,,,,18.0,12.0,Bracers of Shattered Stalactites,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,35.0,,,,,,40.0,,,12.0,18.0,12.0,Deathstalker Vambraces,,,,Uncommon,,,9.0,,,,28.0,18.0,18.0,
,,,35.0,,,,,,55.0,,,18.0,19.0,8.0,Breach-Scarred Wristplates,,,,Epic,100.0,,9.0,,,,29.0,19.0,19.0,
19.0,19.0,,23.0,,,,,,55.0,,,,19.0,15.0,Bloody Berserker's Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,10.0
19.0,19.0,,16.0,,,,17.0,,55.0,,,,19.0,9.0,Manacles of the Multitudes,,,,Epic,100.0,,9.0,,,,29.0,,,
,,,9.0,,,,10.0,,55.0,,,14.0,18.0,,Bracers of Enkindled Power,,,,Epic,100.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,,,55.0,,,,18.0,,Supple Bracers,,,,Epic,91.0,,9.0,,,,28.0,,,
,,,9.0,,,,18.0,,55.0,,,7.0,19.0,,Powder-Singed Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,
18.0,18.0,,23.0,,,,,,55.0,,,14.0,18.0,9.0,Bracers of Callous Disregard,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,9.0,,,,,,55.0,,,,18.0,,Hexweave Bracers,,,,Epic,91.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,,,40.0,,,,18.0,,Meadowstomper Bindings,,,,Uncommon,100.0,,9.0,,,,28.0,,,
,,,9.0,,,,,,55.0,,,10.0,19.0,15.0,Cursed Blood Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,
18.0,18.0,,23.0,,,,,,55.0,,,,18.0,,Wayfaring Bracers,,,,Epic,91.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,,,55.0,,,,18.0,,Yeti-Hide Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,35.0,,,,13.0,,55.0,,,10.0,18.0,,Bracers of Mirrored Flame,,,,Epic,100.0,,9.0,,,,28.0,18.0,18.0,
,,,35.0,,,,,,55.0,,,15.0,19.0,,Hot-Rolled Iron Bracers,,,,Epic,100.0,,9.0,,,,28.0,19.0,19.0,10.0
,,,9.0,,,,14.0,,50.0,,,,18.0,9.0,Frost-Touched Wristwraps,,,,Rare,100.0,,9.0,,,,28.0,,,
,,,9.0,,,,15.0,,55.0,,,,19.0,11.0,Contemptuous Wristguards,,,,Epic,100.0,,9.0,,,,29.0,,,
19.0,19.0,,23.0,,,,15.0,,55.0,,,,19.0,10.0,Chain Wristguards of the Stricken,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,35.0,,,,11.0,,50.0,,,13.0,18.0,,Rivet-Sealed Bracers,,,,Rare,100.0,,9.0,,,,28.0,18.0,18.0,
,,,8.0,,,,,,50.0,,,10.0,16.0,11.0,Noxiia's Shackles,,,,Rare,91.0,,9.0,,,,24.0,,,
,,,9.0,,,,7.0,,55.0,,,11.0,19.0,,Bracers of Perfect Discomfort,,,,Epic,100.0,,9.0,,,,29.0,,,7.0
,,,35.0,,,,9.0,,55.0,,,,19.0,16.0,Wristplate of the Wretched,,,,Epic,100.0,,9.0,,,,28.0,19.0,19.0,
18.0,18.0,,23.0,,,,12.0,,55.0,,,,18.0,,Bracers of the Wolf's Cunning,,,,Epic,100.0,,9.0,,,,28.0,,,12.0
18.0,18.0,,16.0,,,,11.0,,55.0,,,14.0,18.0,,Fel Mechanic's Sparkguard Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,9.0,,,,,,50.0,,,,18.0,13.0,Bracers of Swirling Light,,,,Rare,100.0,,9.0,,,,28.0,,,11.0
18.0,18.0,,23.0,,,,12.0,,55.0,,,,18.0,12.0,Bloodwhirl Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,35.0,,,,10.0,,40.0,,,,18.0,14.0,Rooksguard Vambraces,,,,Uncommon,,,9.0,,,,28.0,18.0,18.0,
18.0,18.0,,16.0,,Rogue,,11.0,,40.0,,,14.0,18.0,,Lightdrinker Bindings,,,,Uncommon,100.0,,9.0,,,,28.0,,,
19.0,19.0,,16.0,,,,,,55.0,,,14.0,19.0,12.0,Warmongering Gladiator's Bindings of Cruelty,,,,Epic,100.0,,9.0,,,,29.0,,,
,,,9.0,,,,14.0,,50.0,,,,19.0,12.0,Warmongering Combatant's Cuffs of Cruelty,,,,Rare,100.0,,9.0,,,,29.0,,,
,,,35.0,,,,,,50.0,,,14.0,19.0,12.0,Warmongering Combatant's Armplates of Cruelty,,,,Rare,100.0,,9.0,,,,29.0,19.0,19.0,
18.0,18.0,,23.0,,,,,,50.0,,,10.0,18.0,15.0,Bracers of the Fallen,,,,Rare,,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,,,55.0,,,,18.0,,Bracers of Determined Resolve,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,35.0,,,,13.0,,55.0,,,,18.0,,Primal Gladiator's Armplates of Victory,,,,Epic,100.0,,9.0,,,,28.0,18.0,18.0,11.0
,,,35.0,,Paladin,,13.0,,,,,,18.0,11.0,Sunsoul Armguards,,,,Rare,100.0,,9.0,,,,28.0,18.0,18.0,
,,,9.0,,,,15.0,,50.0,,,,18.0,,Wristwraps of the Grieving Prophet,,,,Rare,,,9.0,,,,28.0,,,10.0
18.0,18.0,,23.0,,,,17.0,,50.0,,,,18.0,8.0,Thondrax's Night-Runed Bands,,,,Rare,98.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,14.0,,55.0,,,10.0,18.0,,Bracers of Spare Skin,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,9.0,,,,10.0,,55.0,,,,18.0,,Manacles of Enforced Labor,,,,Epic,100.0,,9.0,,,,28.0,,,14.0
,,,9.0,,,,14.0,,55.0,,,10.0,18.0,,Bracers of Spattered Steel,,,,Epic,100.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,,,50.0,,,12.0,18.0,12.0,Warpscaled Wristwraps,,,,Rare,100.0,,9.0,,,,28.0,,,
,,,35.0,,Warrior,,14.0,,,,,,18.0,9.0,Oathsworn Armguards,,,,Rare,100.0,,9.0,,,,28.0,18.0,18.0,
,,,35.0,,,,,,50.0,,,,,,Bracers of the Sha'tari Defense,,,,Rare,100.0,,9.0,,,,,,,
,,,9.0,,,,,,50.0,,,14.0,18.0,10.0,Felflame Bracers,,,,Rare,100.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,13.0,,50.0,,,10.0,18.0,,Blackwater Wristguards,,,,Rare,100.0,,9.0,,,,28.0,,,
,,,35.0,,Death knight,,,,40.0,,,14.0,18.0,,Heart-Lesion Vambraces,,,,Uncommon,100.0,,9.0,,,,28.0,18.0,18.0,11.0
18.0,18.0,,23.0,,,,12.0,,40.0,,,,18.0,,Ravenchain Wristwraps,,,,Uncommon,,,9.0,,,,27.0,,,12.0
19.0,19.0,,16.0,,,,14.0,,55.0,,,12.0,19.0,,Wild Gladiator's Bindings of Prowess,,,,Epic,100.0,,9.0,,,,29.0,,,
,,,35.0,,,,14.0,,50.0,,,12.0,19.0,,Warmongering Combatant's Armplates of Prowess,,,,Rare,100.0,,9.0,,,,29.0,19.0,19.0,
,,,35.0,,,,,,55.0,,,12.0,18.0,13.0,Bracers of Visceral Force,,,,Epic,100.0,,9.0,,,,28.0,18.0,18.0,
,,,9.0,,,,16.0,,50.0,,,8.0,18.0,,Shal'imanacles,,,,Rare,98.0,,9.0,,,,28.0,,,
,,,35.0,,,,13.0,,55.0,,,,18.0,11.0,Primal Gladiator's Armplates of Prowess,,,,Epic,100.0,,9.0,,,,28.0,18.0,18.0,
,,,35.0,,,,,,55.0,,,9.0,18.0,14.0,Fleshmelter Bracers,,,,Epic,100.0,,9.0,,,,28.0,18.0,18.0,
,,,35.0,,,,14.0,,50.0,,,,18.0,9.0,Verdant Plate Wristguards,,,,Rare,100.0,,9.0,,,,28.0,18.0,18.0,
18.0,18.0,,23.0,,,,13.0,,50.0,,,,18.0,11.0,Streamslither Bracers,,,,Rare,100.0,,9.0,,,,28.0,,,
18.0,18.0,,23.0,,,,13.0,,40.0,,,12.0,18.0,,Stormsteppe Wristwraps,,,,Uncommon,,,9.0,,,,28.0,,,
18.0,18.0,,23.0,,,,13.0,,50.0,,,,18.0,11.0,Primal Combatant's Armbands of Prowess,,,,Rare,100.0,,9.0,,,,28.0,,,
,,,11.0,,,,,,40.0,,,,,,Ruined Krokul Wristguards,,,,Poor,100.0,,9.0,,,,,,,
,,,5.0,,,,,,55.0,,,,,,Tournament Gladiator's Armplates of Victory,,,,Epic,100.0,,9.0,,,,,,,
,,,9.0,,,,14.0,,55.0,,,,19.0,12.0,Warmongering Gladiator's Cuffs of Prowess,,,,Epic,100.0,,9.0,,,,29.0,,,
19.0,19.0,,23.0,,,,14.0,,55.0,,,12.0,19.0,,Warmongering Gladiator's Armbands of Alacrity,,,,Epic,100.0,,9.0,,,,29.0,,,
,,,9.0,,,,,,55.0,,,9.0,19.0,,Pristine Man'ari Cuffs,,,,Epic,100.0,,9.0,,,,28.0,,,16.0
,,,35.0,,Death knight,,,,,,,25.0,18.0,,Inexorable Armguards,,,,Uncommon,100.0,,9.0,,,,28.0,18.0,18.0,
18.0,18.0,,16.0,,,,15.0,,40.0,,,10.0,18.0,,Runesworn Armbands,,,,Uncommon,,,9.0,,,,28.0,,,
,,,9.0,,Priest,,,,,,,25.0,18.0,,Soulward Wristwraps,,,,Uncommon,100.0,,9.0,,,,28.0,,,
,,,9.0,,Priest,,25.0,,40.0,,,,18.0,,Soulward Wristwraps,,,,Uncommon,100.0,,9.0,,,,28.0,,,
,,,35.0,,,,,,50.0,,,14.0,18.0,,Fel Commander's Vambraces,,,,Rare,,,9.0,,,,28.0,18.0,18.0,10.0
18.0,18.0,,23.0,,,,15.0,,50.0,,,,18.0,,Seaspray Wristwraps,,,,Rare,,,9.0,,,,28.0,,,10.0
18.0,18.0,,16.0,,,,,,50.0,,,,18.0,15.0,Bracers of Lost Lineage,,,,Rare,,,9.0,,,,28.0,,,9.0
,,,9.0,,,,,,40.0,,,18.0,18.0,,Snowblind Bracers,,,,Uncommon,,,9.0,,,,28.0,,,7.0
18.0,18.0,,23.0,,,,10.0,,50.0,,,15.0,18.0,,Stalker Collar Bracers,,,,Rare,98.0,,9.0,,,,28.0,,,
,,,35.0,,Death knight,,,,40.0,,,14.0,18.0,9.0,Heart-Lesion Vambraces,,,,Uncommon,100.0,,9.0,,,,28.0,18.0,18.0,
18.0,18.0,,16.0,,,,,,50.0,,,12.0,18.0,,Bloodfeather Bracers,,,,Rare,100.0,,9.0,,,,28.0,,,12.0
18.0,18.0,,16.0,,,,,,50.0,,,13.0,18.0,11.0,Primal Combatant's Bindings of Cruelty,,,,Rare,100.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,13.0,,50.0,,,,18.0,11.0,Primal Combatant's Bindings of Prowess,,,,Rare,100.0,,9.0,,,,28.0,,,
18.0,18.0,,23.0,,,,11.0,,50.0,,,,18.0,13.0,Primal Combatant's Armbands of Cruelty,,,,Rare,100.0,,9.0,,,,28.0,,,
,,,24.0,,,,,,40.0,,,,,,Bile-Scoured Vambraces,,,,Poor,100.0,,9.0,,,,,,,
19.0,19.0,,16.0,,,,,,55.0,,,14.0,19.0,12.0,Warmongering Gladiator's Bindings of Cruelty,,,,Epic,100.0,,9.0,,,,29.0,,,
19.0,19.0,,16.0,,,,,,55.0,,,11.0,19.0,7.0,Terrorweave Wristwraps,,,,Epic,100.0,,9.0,,,,29.0,,,7.0
19.0,19.0,,23.0,,,,,,55.0,,,11.0,19.0,7.0,Supreme Felchain Bracers,,,,Epic,100.0,,9.0,,,,29.0,,,7.0
,,,9.0,,,,14.0,,55.0,,,,19.0,,Wild Gladiator's Cuffs of Victory,,,,Epic,100.0,,9.0,,,,29.0,,,12.0
19.0,19.0,,23.0,,,,14.0,,50.0,,,,19.0,12.0,Warmongering Combatant's Armbands of Prowess,,,,Rare,100.0,,9.0,,,,29.0,,,
18.0,18.0,,16.0,,,,,,40.0,,,16.0,18.0,8.0,Bands  of Unrelenting Anguish,,,,Uncommon,,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,15.0,,40.0,,,10.0,18.0,,Worgen Kings Wraps,,,,Uncommon,,,9.0,,,,28.0,,,
,,,35.0,,,,,,40.0,,,12.0,18.0,12.0,Skyfire Marine's Vambraces,,,,Uncommon,,,9.0,,,,28.0,18.0,18.0,
18.0,18.0,,16.0,,,,,,50.0,,,,18.0,16.0,Ruin-Stalker Wristwraps,,,,Rare,,,9.0,,,,28.0,,,8.0
,,,35.0,,,,,,55.0,,,,18.0,,Felbane Bracers,,,,Rare,100.0,,9.0,,,,28.0,18.0,18.0,
18.0,18.0,,23.0,,,,14.0,,55.0,,,10.0,18.0,,Bracers of the Crying Chorus,,,,Epic,100.0,,9.0,,,,28.0,,,
,,,35.0,,Warrior,,,,40.0,,,,18.0,25.0,Defiant Armguards,,,,Uncommon,100.0,,9.0,,,,28.0,18.0,18.0,
18.0,18.0,,16.0,,,,10.0,,55.0,,,,18.0,14.0,Ethereal Crystalhide Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,
18.0,18.0,,16.0,,,,11.0,,55.0,,,,18.0,,Scorched Gauntlet Liners,,,,Epic,100.0,,9.0,,,,28.0,,,13.0
18.0,18.0,,23.0,,,,,,55.0,,,10.0,18.0,,Ethereal Crystal-Leaf Bracers,,,,Epic,100.0,,9.0,,,,28.0,,,14.0
18.0,18.0,,16.0,,,,,,50.0,,,13.0,18.0,11.0,Wild Combatant's Bindings of Cruelty,,,,Rare,100.0,,9.0,,,,28.0,,,
,,,35.0,,Paladin,,,,,,,25.0,18.0,,Duskbreaker Armplates,,,,Uncommon,100.0,,9.0,,,,28.0,18.0,18.0,
18.0,18.0,,23.0,,,,11.0,,55.0,,,,18.0,,Bracer of Amputation,,,,Epic,100.0,,9.0,,,,28.0,,,13.0
