agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,itemset,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,strint,versatility
25.0,25.0,,25.0,Druid,,,,,,,,25.0,,33.0,Nurturer Footpads,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,55.0,,,19.0,,65.0,,,,25.0,,,Rooksguard Treads,,,,Rare,,,8.0,,,,,37.0,25.0,25.0,14.0
,,,15.0,Priest,,33.0,,,,,,25.0,,,Soulward Sandals,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,25.0,,,22.0,,55.0,,,,25.0,,11.0,Ruin-Stalker Footpads,,,,Uncommon,,,8.0,,,,,37.0,,,
25.0,25.0,,25.0,Demon hunter,,16.0,,55.0,,,,25.0,,16.0,Illidari Boots,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,24.0,,55.0,,,,25.0,,,Nightvale Sandals,,,,Uncommon,,,8.0,,,,,37.0,,,9.0
,,,15.0,,,18.0,,65.0,,,15.0,25.0,,,Wild Combatant's Treads of Prowess,,,,Rare,,100.0,8.0,,,,,37.0,,,
,,,55.0,,,,,80.0,,,,25.0,,,Crazed Bomber's Greaves,,,,Epic,,100.0,8.0,,,,,37.0,25.0,25.0,
25.0,25.0,,37.0,,,18.0,,65.0,,,15.0,25.0,,,Wild Combatant's Footguards of Cruelty,,,,Rare,,100.0,8.0,,,,,37.0,,,
,,,15.0,Warlock,,33.0,,55.0,,,,25.0,,,Sandals of the Doomed Ritual,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,15.0,Priest,,,,,,,,,,,Primal Gladiator's Mooncloth Treads,,,,Epic,,100.0,8.0,,,,,,,,
,,,37.0,Shaman,,,,,,,,,,,Primal Gladiator's Ringmail Footguards,,,,Epic,,100.0,8.0,,,,,,,,
25.0,25.0,,25.0,Rogue,,33.0,,,,,,25.0,,,Skulldugger Boots,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,,,65.0,,,24.0,25.0,,9.0,Mighty Chain Footpads,,,,Rare,,98.0,8.0,,,,,37.0,,,
25.0,25.0,,25.0,,,15.0,,80.0,,,18.0,25.0,,,Primal Gladiator's Boots of Prowess,,,,Epic,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,18.0,,80.0,,,,25.0,,,Primal Gladiator's Treads of Victory,,,,Epic,,100.0,8.0,,,,,37.0,,,15.0
25.0,25.0,,37.0,Hunter,,33.0,,,,,,25.0,,,Warscout Greaves,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,12.0,,65.0,,,21.0,25.0,,,Whitewater Boots,,,,Rare,,,8.0,,,,,37.0,,,
,,,37.0,Shaman,,,,,,,,,,,Primal Gladiator's Mail Footguards,,,,Epic,,100.0,8.0,,,,,,,,
,,,55.0,,,21.0,,55.0,,,12.0,25.0,,,Earth-Crushing Sabatons,,,,Uncommon,,,8.0,,,,,37.0,25.0,25.0,
24.0,24.0,,36.0,,,,,80.0,,,18.0,24.0,,13.0,Bonebreaker Boots,,,,Epic,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,36.0,Shaman,,17.0,,55.0,,,14.0,24.0,,,Streamtalker Greaves,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,Monk,,12.0,,55.0,,,18.0,24.0,,,Mistdancer Footpads,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,Monk,,14.0,,55.0,,,18.0,24.0,,,Mistdancer Footpads,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,,,17.0,,65.0,,,15.0,24.0,,,Primal Combatant's Boots of Cruelty,,,,Rare,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,36.0,,,17.0,,55.0,,,15.0,24.0,,,Wild Aspirant's Footguards of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,15.0,,,,,55.0,,,17.0,24.0,,15.0,Warmongering Aspirant's Treads of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,15.0,,,,,55.0,,,17.0,24.0,,15.0,Wild Aspirant's Treads of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,,,17.0,,55.0,,,15.0,24.0,,,Warmongering Aspirant's Boots of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,15.0,,,,,65.0,,,,24.0,,15.0,Ro'gor's Slippers of Silence,,,,Rare,,100.0,8.0,,,,,36.0,,,17.0
24.0,24.0,,36.0,,,17.0,,55.0,,,15.0,24.0,,,Warmongering Aspirant's Footguards of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,Rogue,,18.0,,,,,14.0,24.0,,,Lightdrinker Boots,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,36.0,,,15.0,,65.0,,,17.0,24.0,,,Primal Combatant's Footguards of Prowess,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,15.0,,,,,55.0,,,17.0,24.0,,15.0,Warmongering Aspirant's Treads of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,54.0,,,17.0,,55.0,,,,24.0,,15.0,Warmongering Aspirant's Warboots of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,54.0,,,17.0,,55.0,,,,24.0,,15.0,Wild Aspirant's Warboots of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,15.0,,,,,55.0,,,,24.0,,,Dark Star Sandals,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,15.0,,,,,65.0,,,,24.0,,,Sandals of Hooded Nightmares,,,,Rare,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,,,,,65.0,,,14.0,24.0,,17.0,Duretha's Trail Boots,,,,Rare,,98.0,8.0,,,,,36.0,,,
24.0,24.0,,36.0,Shaman,,,,,,,16.0,24.0,,16.0,Streamtalker Sabatons,,,,Rare,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,36.0,Hunter,,,,55.0,,,18.0,24.0,,,Trailseeker Greaves,,,,Uncommon,,100.0,8.0,,,,,36.0,,,14.0
,,,54.0,,,,,65.0,,,,24.0,,,Greaves of Grievous Storms,,,,Rare,,100.0,8.0,,,,,36.0,24.0,24.0,
24.0,24.0,,36.0,,,17.0,,65.0,,,15.0,24.0,,,Primal Aspirant's Footguards of Cruelty,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,14.0,,,,,55.0,,,,24.0,,,Voidwrap Sandals,,,,Uncommon,,99.0,8.0,,,,,36.0,,,
23.0,23.0,,24.0,,,,,55.0,,,,23.0,,,Shadeback Boots,,,,Uncommon,,97.0,8.0,,,,,35.0,,,
,,,52.0,,,16.0,,55.0,,,14.0,23.0,,,Cragplate Warboots,,,,Uncommon,,,8.0,,,,,35.0,23.0,23.0,
23.0,23.0,,24.0,,,,,55.0,,,,23.0,,,Breezestrider Boots,,,,Uncommon,,98.0,8.0,,,,,35.0,,,
,,,14.0,,,,,55.0,,,,23.0,,,Windswept Sandals,,,,Uncommon,,98.0,8.0,,,,,35.0,,,
,,,13.0,,,,,55.0,,,,22.0,,,Gordunni Sandals,,,,Uncommon,,95.0,8.0,,,,,33.0,,,
,,,13.0,,,13.0,,55.0,,,15.0,22.0,,,Steamburst Treads,,,,Uncommon,,,8.0,,,,,32.0,,,
,,,13.0,,,,,55.0,,,,22.0,,,Orunai Sandals,,,,Uncommon,,94.0,8.0,,,,,32.0,,,
,,,13.0,,,,,55.0,,,,21.0,,,Mandragoran Sandals,,,,Uncommon,,93.0,8.0,,,,,32.0,,,
21.0,21.0,,22.0,,,,,55.0,,,,21.0,,,Steamscar Boots,,,,Uncommon,,93.0,8.0,,,,,32.0,,,
21.0,21.0,,21.0,,,,,55.0,,,,21.0,,,Tailthrasher Boots,,,,Uncommon,,92.0,8.0,,,,,31.0,,,
,,,13.0,,,,,55.0,,,,21.0,,,Iyun Sandals,,,,Uncommon,,92.0,8.0,,,,,31.0,,,
,,,46.0,,,,,55.0,,,,20.0,,,Rimeplate Sabatons,,,,Uncommon,,91.0,8.0,,,,,30.0,20.0,20.0,
20.0,20.0,,30.0,,,,,55.0,,,,20.0,,,Gronnling Greaves,,,,Uncommon,,91.0,8.0,,,,,30.0,,,
,,,10.0,,,,,55.0,,,,,,,Netherworn Sandals,,,,Poor,,100.0,8.0,,,,,,,,
,,,38.0,,,,,55.0,,,,,,,Ruptured Plate Stompers,,,,Poor,,100.0,8.0,,,,,,,,
,,,25.0,,,,,55.0,,,,,,,Crumbling Chain Sabatons,,,,Poor,,100.0,8.0,,,,,,,,
,,,2.0,,,,,80.0,,,,,,,Tournament Gladiator's Treads of Victory,,,,Epic,,100.0,8.0,,,,,,,,
,,,2.0,,,,,80.0,,,,,,,Tournament Gladiator's Treads of Victory,,,,Epic,,100.0,8.0,,,,,,,,
,,,5.0,,,,,80.0,,,,,,,Tournament Gladiator's Footguards of Prowess,,,,Epic,,100.0,8.0,,,,,,,,
,,,5.0,,,,,80.0,,,,,,,Tournament Gladiator's Footguards of Cruelty,,,,Epic,,100.0,8.0,,,,,,,,
,,,2.0,,,,,80.0,,,,,,,Tournament Gladiator's Treads of Prowess,,,,Epic,,100.0,8.0,,,,,,,,
,,,25.0,Rogue,,,,,,,,,,,Warmongering Gladiator's Leather Boots,,,,Epic,,100.0,8.0,,,,,,,,
26.0,26.0,,37.0,,,,,80.0,,,,26.0,,19.0,Warmongering Gladiator's Footguards of Victory,,,,Epic,,100.0,8.0,,,,,39.0,,,16.0
,,,25.0,Monk,,,,,,,,,,,Warmongering Gladiator's Copperskin Boots,,,,Epic,,100.0,8.0,,,,,,,,
,,,37.0,Hunter,,,,80.0,,,,,,,Warmongering Gladiator's Chain Sabatons,,,,Epic,,100.0,8.0,,,,,,,,
26.0,26.0,,37.0,,,,,80.0,,,,26.0,,19.0,Warmongering Gladiator's Footguards of Victory,,,,Epic,,100.0,8.0,,,,,39.0,,,16.0
,,,15.0,Priest,,,,,,,,,,,Warmongering Gladiator's Satin Treads,,,,Epic,,100.0,8.0,,,,,,,,
,,,25.0,Druid,,,,,,,,,,,Warmongering Gladiator's Dragonhide Footguards,,,,Epic,,100.0,8.0,,,,,,,,
,,,25.0,Monk,,,,,,,,,,,Warmongering Gladiator's Ironskin Boots,,,,Epic,,100.0,8.0,,,,,,,,
,,,55.0,,,,,80.0,,,19.0,26.0,,,Warmongering Gladiator's Warboots of Victory,,,,Epic,,100.0,8.0,,,,,39.0,26.0,26.0,16.0
26.0,26.0,,25.0,,,,,80.0,,,19.0,26.0,,16.0,Warmongering Gladiator's Boots of Prowess,,,,Epic,,100.0,8.0,,,,,39.0,,,
26.0,26.0,,36.0,,,16.0,,65.0,,,18.0,26.0,,,Warmongering Combatant's Footguards of Prowess,,,,Rare,,100.0,8.0,,,,,39.0,,,
,,,25.0,Druid,,,,,,,,,,,Wild Gladiator's Wyrmhide Footguards,,,,Epic,,100.0,8.0,,,,,,,,
,,,25.0,Monk,,,,,,,,,,,Wild Gladiator's Copperskin Boots,,,,Epic,,100.0,8.0,,,,,,,,
,,,15.0,Priest,,,,,,,,,,,Wild Gladiator's Satin Treads,,,,Epic,,100.0,8.0,,,,,,,,
,,,55.0,,,16.0,,65.0,,,,26.0,,18.0,Warmongering Combatant's Warboots of Prowess,,,,Rare,,100.0,8.0,,,,,39.0,26.0,26.0,
,,,55.0,,,,,80.0,,,18.0,26.0,,,Wild Gladiator's Warboots of Victory,,,,Epic,,100.0,8.0,,,,,39.0,26.0,26.0,16.0
,,,15.0,,,18.0,,65.0,,,,26.0,,16.0,Warmongering Combatant's Treads of Prowess,,,,Rare,,100.0,8.0,,,,,39.0,,,
,,,55.0,Warrior,,,,,,,,,,,Wild Gladiator's Plate Warboots,,,,Epic,,100.0,8.0,,,,,,,,
,,,36.0,Shaman,,,,,,,,,,,Wild Gladiator's Ringmail Footguards,,,,Epic,,100.0,8.0,,,,,,,,
25.0,25.0,,37.0,,,21.0,,80.0,,,,25.0,,12.0,Hellstorm Sabatons,,,,Epic,,100.0,8.0,,,,,37.0,,,
,,,25.0,Monk,,,,,,,,,,,Primal Gladiator's Copperskin Boots,,,,Epic,,100.0,8.0,,,,,,,,
,,,15.0,,,21.0,,55.0,,,,25.0,,12.0,Snowblind Treads,,,,Uncommon,,,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,15.0,,65.0,,,18.0,25.0,,,Wild Combatant's Footguards of Prowess,,,,Rare,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,12.0,,55.0,,,,25.0,,21.0,Elementally-Infused Boots,,,,Uncommon,,,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,18.0,,80.0,,,15.0,25.0,,,Primal Gladiator's Footguards of Cruelty,,,,Epic,,100.0,8.0,,,,,37.0,,,
,,,15.0,Mage,,,,55.0,,,,25.0,,33.0,Abstruse Sandals,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,,,80.0,,,18.0,25.0,,14.0,Sandals of Marauding,,,,Epic,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,13.0,,55.0,,,,25.0,,20.0,Whitewater Sabatons,,,,Uncommon,,,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,15.0,,80.0,,,18.0,25.0,,,Primal Gladiator's Footguards of Prowess,,,,Epic,,100.0,8.0,,,,,37.0,,,
,,,37.0,Shaman,,,,,,,,,,,Primal Gladiator's Linked Sabatons,,,,Epic,,100.0,8.0,,,,,,,,
,,,55.0,,,9.0,,55.0,,,,25.0,,24.0,Sabatons of the Blightcaller,,,,Uncommon,,,8.0,,,,,37.0,25.0,25.0,
25.0,25.0,,25.0,Monk,,33.0,,55.0,,,,25.0,,,Harmonious Slippers,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,55.0,,,9.0,,55.0,,,,25.0,,24.0,Tinkmaster's Cog Stompers,,,,Uncommon,,,8.0,,,,,37.0,25.0,25.0,
25.0,25.0,,25.0,,,,,80.0,,,,25.0,,14.0,Wall-Climber's Treads,,,,Epic,,100.0,8.0,,,,,37.0,,,18.0
,,,25.0,Druid,,,,,,,,,,,Primal Gladiator's Dragonhide Footguards,,,,Epic,,100.0,8.0,,,,,,,,
25.0,25.0,,37.0,,,,,80.0,,,,25.0,,18.0,Primal Gladiator's Footguards of Victory,,,,Epic,,100.0,8.0,,,,,37.0,,,15.0
25.0,25.0,,25.0,,,,,80.0,,,18.0,25.0,,,Black Iron Spurs,,,,Epic,,100.0,8.0,,,,,37.0,,,14.0
,,,15.0,,,9.0,,65.0,,,24.0,25.0,,,Nightvale Footwraps,,,,Rare,,,8.0,,,,,37.0,,,
,,,55.0,Paladin,,33.0,,,,,,25.0,,,Duskbreaker Sabatons,,,,Uncommon,,100.0,8.0,,,,,37.0,25.0,25.0,
,,,15.0,,,17.0,,80.0,,,,25.0,,,Featherflame Sandals,,,,Epic,,100.0,8.0,,,,,37.0,,,15.0
,,,15.0,,,,,65.0,,,18.0,25.0,,15.0,Wild Combatant's Treads of Cruelty,,,,Rare,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,9.0,,65.0,,,24.0,25.0,,,Footwraps of the Receding Nightmare,,,,Rare,,,8.0,,,,,37.0,,,
25.0,25.0,,25.0,,,12.0,,65.0,,,21.0,25.0,,,Sablehide Footwraps,,,,Rare,,,8.0,,,,,37.0,,,
,,,55.0,,,23.0,,55.0,,,,25.0,,,Nar'thalas Sabatons,,,,Uncommon,,,8.0,,,,,37.0,25.0,25.0,10.0
,,,55.0,,,,,80.0,,,17.0,25.0,,16.0,Ozymandias' Burdensome Treads,,,,Epic,,100.0,8.0,,,,,37.0,25.0,25.0,
25.0,25.0,,25.0,Druid,,33.0,,55.0,,,,25.0,,,Nurturer Footpads,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,18.0,,65.0,,,15.0,25.0,,,Wild Combatant's Treads of Prowess,,,,Rare,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,,,80.0,,,18.0,25.0,,15.0,Primal Gladiator's Treads of Cruelty,,,,Epic,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,22.0,,65.0,,,,25.0,,11.0,Sabatons of the Receding Nightmare,,,,Rare,,,8.0,,,,,37.0,,,
,,,55.0,,,,,55.0,,,10.0,25.0,,23.0,Rooksguard Warboots,,,,Uncommon,,,8.0,,,,,37.0,25.0,25.0,
,,,55.0,,,17.0,,80.0,,,,25.0,,,Wing-Forged Greatboots,,,,Epic,,100.0,8.0,,,,,37.0,25.0,25.0,16.0
25.0,25.0,,25.0,,,15.0,,65.0,,,18.0,25.0,,,Wild Combatant's Boots of Prowess,,,,Rare,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,22.0,,80.0,,,11.0,25.0,,,Sandals of Sanguine Supplication,,,,Epic,,100.0,8.0,,,,,37.0,,,
,,,55.0,,,14.0,,80.0,,,,25.0,,18.0,Impaler's Greatboots,,,,Epic,,100.0,8.0,,,,,37.0,25.0,25.0,
25.0,25.0,,37.0,,,,,65.0,,,16.0,25.0,,16.0,Sabatons of Radiating Ire,,,,Rare,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,18.0,,80.0,,,,25.0,,,Primal Gladiator's Treads of Victory,,,,Epic,,100.0,8.0,,,,,37.0,,,15.0
25.0,25.0,,25.0,Monk,,33.0,,,,,,25.0,,,Harmonious Slippers,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,,,80.0,,,18.0,25.0,,15.0,Primal Gladiator's Treads of Cruelty,,,,Epic,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,37.0,,,,,55.0,,,14.0,25.0,,19.0,Thornbrace Sabatons,,,,Uncommon,,,8.0,,,,,37.0,,,
25.0,25.0,,25.0,Rogue,,,,,,,33.0,25.0,,,Skulldugger Boots,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,15.0,Priest,,33.0,,55.0,,,,25.0,,,Soulward Sandals,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,18.0,,80.0,,,,25.0,,15.0,Primal Gladiator's Treads of Prowess,,,,Epic,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,37.0,Hunter,,33.0,,,,,,25.0,,,Warscout Greaves,,,,Uncommon,,100.0,8.0,,,,,37.0,,,
25.0,25.0,,25.0,,,,,55.0,,,9.0,25.0,,24.0,Sablehide Boots,,,,Uncommon,,,8.0,,,,,37.0,,,
,,,55.0,,,18.0,,65.0,,,,25.0,,15.0,Wild Combatant's Warboots of Cruelty,,,,Rare,,100.0,8.0,,,,,37.0,25.0,25.0,
,,,15.0,,,,,55.0,,,13.0,25.0,,20.0,Leywalker Treads,,,,Uncommon,,,8.0,,,,,37.0,,,
25.0,25.0,,25.0,,,,,80.0,,,,25.0,,,Bladefang Boots,,,,Rare,,100.0,8.0,,,,,37.0,,,
,,,15.0,,,,,55.0,,,10.0,25.0,,23.0,Tinkmaster's Spare Shoes,,,,Uncommon,,,8.0,,,,,37.0,,,
,,,15.0,,,13.0,,80.0,,,18.0,24.0,,,Spectator's Sandals of Carnage,,,,Epic,,100.0,8.0,,,,,36.0,,,
,,,15.0,Priest,,14.0,,55.0,,,17.0,24.0,,,Communal Boots,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,15.0,Warlock,,12.0,,55.0,,,18.0,24.0,,,Felsoul Sandals,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,55.0,Paladin,,14.0,,55.0,,,17.0,24.0,,,Sunsoul Sabatons,,,,Uncommon,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,54.0,Paladin,,14.0,,65.0,,,17.0,24.0,,,Sunsoul Sabatons,,,,Rare,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,54.0,Paladin,,17.0,,,,,,24.0,,14.0,Sunsoul Boots,,,,Rare,,100.0,8.0,,,,,36.0,24.0,24.0,
24.0,24.0,,25.0,Monk,,14.0,,,,,18.0,24.0,,,Mistdancer Footpads,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,15.0,,,,,65.0,,,17.0,24.0,,15.0,Primal Combatant's Treads of Cruelty,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,54.0,Death knight,,14.0,,65.0,,,17.0,24.0,,,Heart-Lesion Sabatons,,,,Rare,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,54.0,Paladin,,17.0,,,,,,24.0,,14.0,Sunsoul Greaves,,,,Rare,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,54.0,,,,,65.0,,,,24.0,,,Greaves of Vaulted Skies,,,,Rare,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,54.0,Death knight,,16.0,,,,,,24.0,,16.0,Heart-Lesion Greaves,,,,Rare,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,54.0,,,17.0,,55.0,,,,24.0,,15.0,Wild Aspirant's Warboots of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,15.0,Priest,,14.0,,,,,18.0,24.0,,,Communal Boots,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,,,17.0,,65.0,,,15.0,24.0,,,Primal Combatant's Boots of Cruelty,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,15.0,Warlock,,14.0,,55.0,,,18.0,24.0,,,Felsoul Sandals,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,36.0,,,17.0,,65.0,,,15.0,24.0,,,Primal Combatant's Footguards of Cruelty,,,,Rare,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,Druid,,14.0,,,,,,24.0,,17.0,Springrain Boots,,,,Rare,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,25.0,,,17.0,,55.0,,,15.0,24.0,,,Warmongering Aspirant's Boots of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,36.0,Shaman,,17.0,,65.0,,,14.0,24.0,,,Streamtalker Boots,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,15.0,Warlock,,14.0,,,,,18.0,24.0,,,Felsoul Sandals,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,54.0,,,,,65.0,,,15.0,24.0,,17.0,Primal Combatant's Warboots of Prowess,,,,Rare,,100.0,8.0,,,,,36.0,24.0,24.0,
24.0,24.0,,36.0,,,15.0,,65.0,,,17.0,24.0,,,Primal Combatant's Footguards of Prowess,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,54.0,Death knight,,18.0,,55.0,,,14.0,24.0,,,Heart-Lesion Sabatons,,,,Uncommon,,100.0,8.0,,,,,36.0,24.0,24.0,
24.0,24.0,,36.0,,,17.0,,55.0,,,15.0,24.0,,,Warmongering Aspirant's Footguards of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
24.0,24.0,,36.0,Shaman,,17.0,,,,,14.0,24.0,,,Streamtalker Greaves,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,54.0,Warrior,,14.0,,,,,18.0,24.0,,,Oathsworn Sabatons,,,,Uncommon,,100.0,8.0,,,,,36.0,24.0,24.0,
24.0,24.0,,25.0,Druid,,18.0,,55.0,,,14.0,24.0,,,Springrain Treads,,,,Uncommon,,100.0,8.0,,,,,36.0,,,
,,,54.0,,,17.0,,55.0,,,,24.0,,15.0,Warmongering Aspirant's Warboots of Cruelty,,,,Uncommon,,100.0,8.0,,,,,36.0,24.0,24.0,
,,,54.0,Death knight,,18.0,,55.0,,,14.0,24.0,,,Heart-Lesion Sabatons,,,,Uncommon,,100.0,8.0,,,,,36.0,24.0,24.0,
24.0,24.0,,25.0,Monk,,12.0,,65.0,,,18.0,24.0,,,Mistdancer Footpads,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,15.0,,,,,65.0,,,17.0,24.0,,15.0,Primal Aspirant's Treads of Cruelty,,,,Rare,,100.0,8.0,,,,,36.0,,,
,,,53.0,,,,,55.0,,,,24.0,,,Ironfist Sabatons,,,,Uncommon,,99.0,8.0,,,,,36.0,24.0,24.0,
24.0,24.0,,36.0,,,16.0,,55.0,,,,24.0,,16.0,Fungal Reisistant Chainmail Boots,,,,Uncommon,,,8.0,,,,,36.0,,,
,,,52.0,,,,,55.0,,,,23.0,,,Ravenskar Sabatons,,,,Uncommon,,97.0,8.0,,,,,35.0,23.0,23.0,
23.0,23.0,,35.0,,,,,55.0,,,,23.0,,,Spirestrider Greaves,,,,Uncommon,,97.0,8.0,,,,,35.0,,,
23.0,23.0,,24.0,,,13.0,,65.0,,,17.0,23.0,,,Cadi's Grass Stained Slippers,,,,Rare,,95.0,8.0,,,,,35.0,,,
23.0,23.0,,24.0,,,14.0,,65.0,,,,23.0,,16.0,Shirzir's Sticky Slippers,,,,Rare,,94.0,8.0,,,,,35.0,,,
,,,51.0,,,,,55.0,,,,23.0,,,Sharptusk Sabatons,,,,Uncommon,,96.0,8.0,,,,,34.0,23.0,23.0,
23.0,23.0,,23.0,,,,,65.0,,,,23.0,,,Shadow-Gorged Boots,,,,Rare,,92.0,8.0,,,,,34.0,,,
23.0,23.0,,34.0,,,,,65.0,,,,23.0,,,Boots of Meditative Focus,,,,Rare,,92.0,8.0,,,,,34.0,,,
22.0,22.0,,23.0,,,16.0,,65.0,,,,22.0,,,Slimy Sea Serpent Skin Sabatons,,,,Rare,,92.0,8.0,,,,,33.0,,,13.0
,,,50.0,,,,,55.0,,,,22.0,,,Stonebreaker Sabatons,,,,Uncommon,,95.0,8.0,,,,,33.0,22.0,22.0,
22.0,22.0,,22.0,,,,,55.0,,,,22.0,,,Daggerjaw Boots,,,,Uncommon,,94.0,8.0,,,,,32.0,,,
21.0,21.0,,32.0,,,,,55.0,,,,21.0,,,Highland Greaves,,,,Uncommon,,93.0,8.0,,,,,32.0,,,
21.0,21.0,,31.0,,,,,55.0,,,,21.0,,,Tangleheart Greaves,,,,Uncommon,,92.0,8.0,,,,,31.0,,,
,,,17.0,,,,,55.0,,,,,,,Cracked Hide Boots,,,,Poor,,100.0,8.0,,,,,,,,
,,,25.0,,,,,55.0,,,,,,,Two-Toed Warboots,,,,Poor,,100.0,8.0,,,,,,,,
,,,10.0,,,,,55.0,,,,,,,The Dreamweaver's Ignorance,,,,Poor,,100.0,8.0,,,,,,,,
,,,17.0,,,,,55.0,,,,,,,Hecate's Folly,,,,Poor,,100.0,8.0,,,,,,,,
,,,17.0,,,,,55.0,,,,,,,Ruined Krokul Boots,,,,Poor,,100.0,8.0,,,,,,,,
,,,2.0,,,,,80.0,,,,,,,Tournament Gladiator's Treads of Prowess,,,,Epic,,100.0,8.0,,,,,,,,
,,,3.0,,,,,80.0,,,,,,,Tournament Gladiator's Boots of Prowess,,,,Epic,,100.0,8.0,,,,,,,,
,,,3.0,,,,,80.0,,,,,,,Tournament Gladiator's Boots of Cruelty,,,,Epic,,100.0,8.0,,,,,,,,
,,,3.0,,,,,80.0,,,,,,,Tournament Gladiator's Boots of Prowess,,,,Epic,,100.0,8.0,,,,,,,,
,,,3.0,,,,,80.0,,,,,,,Tournament Gladiator's Boots of Victory,,,,Epic,,100.0,8.0,,,,,,,,
,,,5.0,,,,,80.0,,,,,,,Tournament Gladiator's Footguards of Victory,,,,Epic,,100.0,8.0,,,,,,,,
,,,7.0,,,,,80.0,,,,,,,Tournament Gladiator's Warboots of Prowess,,,,Epic,,100.0,8.0,,,,,,,,
