agi,agiint,agistr,agistrint,armor,classes,cooldown,corruption,critstrkrtng,dmg,dmgmax1,dmgmin1,dodgertng,dps,dura,firres,hastertng,int,lifesteal,mastrtng,mledmgmax,mledmgmin,mledps,mlespeed,name_enus,natres,nsockets,parryrtng,quality,reqlevel,rgdcritstrkrtng,slotbak,socket1,socket2,socket3,speed,splpwr,sta,str,versatility
13.0,,,,,,,,9.0,,32.0,19.0,,14.19,55.0,,8.0,,,,32.0,19.0,14.19,1.8,Scavenged Rotor Blade,,,,Uncommon,,,13.0,,,,1.8,,19.0,,
13.0,,,,,,,,7.0,,50.0,23.0,,14.21,75.0,,,,,9.0,50.0,23.0,14.21,2.6,Peon-Chopping Axe,,,,Uncommon,,,13.0,,,,2.6,,19.0,,
12.0,,,,,,,,,,47.0,22.0,,13.42,75.0,,,,,,47.0,22.0,13.42,2.6,Nethergarde Axe,,,,Uncommon,80.0,,13.0,,,,2.6,,18.0,,
12.0,,,,,,,,,,44.0,26.0,,13.52,75.0,,,,,,44.0,26.0,13.52,2.6,Nethergarde Sword,,,,Uncommon,80.0,,13.0,,,,2.6,,18.0,,
12.0,,,,,,,,,,39.0,30.0,,13.35,75.0,,,,,,39.0,30.0,13.35,2.6,Angerfang Mace,,,,Uncommon,79.0,,13.0,,,,2.6,,17.0,,
,,,,,,,,,,20.0,15.0,,6.77,75.0,,,68.0,,,20.0,15.0,6.77,2.6,Sishir Scepter,,,,Uncommon,79.0,,13.0,,,,2.6,,17.0,,
12.0,,,,,,,,,,30.0,17.0,,13.3,55.0,,12.0,,,,30.0,17.0,13.3,1.8,Dreamrending Dagger,,,,Uncommon,,,13.0,,,,1.8,,17.0,,
,,,,,,,,,,15.0,8.0,,6.65,55.0,,8.0,68.0,,8.0,15.0,8.0,6.65,1.8,Glyphtrace Ritual Knife,,,,Uncommon,,,13.0,,,,1.8,,17.0,,
12.0,,,,,,,,6.0,,30.0,17.0,,13.3,55.0,,,,,8.0,30.0,17.0,13.3,1.8,Goblin Shanker,,,,Uncommon,,,13.0,,,,1.8,,17.0,,
11.0,,,,,,,,8.0,,30.0,17.0,,13.25,80.0,,,,,,30.0,17.0,13.25,1.8,Hateful Gladiator's Shiv,,,,Epic,80.0,,13.0,,,,1.8,,17.0,,8.0
12.0,,,,,Rogue,,,,,30.0,17.0,,13.25,55.0,,8.0,,,7.0,30.0,17.0,13.25,1.8,Shadowstalking Dagger,,,,Uncommon,80.0,,13.0,,,,1.8,,17.0,,
,,,,,,,,8.0,,46.0,22.0,,13.11,110.0,,,,,,46.0,22.0,13.11,2.6,Deadly Gladiator's Chopper,,,,Epic,80.0,,13.0,,,,2.6,,17.0,12.0,8.0
9.0,,,,,,,,5.0,,38.0,29.0,,13.05,,,,,,,38.0,29.0,13.05,2.6,Relentless Gladiator's Truncheon,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,17.0,,8.0
12.0,,,,,,,,10.0,,30.0,17.0,,13.25,,,6.0,,,,30.0,17.0,13.25,1.8,Bladetwister,,,,Epic,80.0,,13.0,,,,1.8,,17.0,,
12.0,,,,,,,,12.0,,30.0,17.0,,13.25,80.0,,,,,,30.0,17.0,13.25,1.8,Quarry Chisel,,,,Rare,80.0,,13.0,,,,1.8,,17.0,,
,,,,,,,,9.0,,19.0,14.0,,6.52,,,6.0,68.0,,,19.0,14.0,6.52,2.6,Pulse Baton,,,,Epic,80.0,,13.0,,,,2.6,,17.0,,
,,,,,,,,6.0,,38.0,29.0,,13.05,,,,,,,38.0,29.0,13.05,2.6,Furious Gladiator's Punisher,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,17.0,10.0,8.0
,,,,,,,,,,38.0,29.0,9.0,13.05,110.0,,,,,,38.0,29.0,13.05,2.6,Honor of the Fallen,,1.0,3.0,Epic,80.0,,13.0,Prismatic socket,,,2.6,,12.0,12.0,
12.0,,,,,Shaman,,,8.0,,38.0,29.0,,13.05,75.0,,,,,8.0,38.0,29.0,13.05,2.6,Stormbinder Mace,,,,Uncommon,80.0,,13.0,,,,2.6,,17.0,,
12.0,,,,,,,,3.0,,40.0,28.0,,13.1,,,,,,,40.0,28.0,13.1,2.6,Insanity's Grip,,,,Epic,80.0,,13.0,,,,2.6,,17.0,,12.0
,,,,,,,,8.0,,40.0,28.0,,13.1,80.0,,,,,,40.0,28.0,13.1,2.6,Deadly Gladiator's Slasher,,,,Epic,80.0,,13.0,,,,2.6,,17.0,12.0,8.0
10.0,,,,,,,,6.0,,43.0,25.0,,13.19,,,,,,,43.0,25.0,13.19,2.6,Furious Gladiator's Swiftblade,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,17.0,,8.0
9.0,,,,,,,,5.0,,40.0,28.0,,13.1,,,,,,,40.0,28.0,13.1,2.6,Relentless Gladiator's Grasp,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,17.0,,8.0
12.0,,,,,,,,9.0,,40.0,28.0,,13.1,,,,,,,40.0,28.0,13.1,2.6,Delirium's Touch,,,,Epic,80.0,,13.0,,,,2.6,,17.0,,7.0
12.0,,,,,,,,7.0,,30.0,17.0,,13.25,,,,,,,30.0,17.0,13.25,1.8,Shadowbite,,,,Epic,80.0,,13.0,,,,1.8,,17.0,,9.0
,,,,,,,,,,19.0,14.0,,6.52,75.0,,,68.0,,,19.0,14.0,6.52,2.6,Dogmatic Scepter,,,,Uncommon,79.0,,13.0,,,,2.6,,17.0,,
12.0,,,,,,,,,,30.0,17.0,,13.25,,,8.0,,,,30.0,17.0,13.25,1.8,Kingsbane,,,,Epic,80.0,,13.0,,,,1.8,,17.0,,7.0
,,,,,,,,,,19.0,14.0,,6.52,75.0,,,68.0,,,19.0,14.0,6.52,2.6,Graced Scepter,,,,Uncommon,80.0,,13.0,,,,2.6,,17.0,,
10.0,,,,,,,,6.0,,30.0,17.0,,13.25,80.0,,,,,,30.0,17.0,13.25,1.8,Furious Gladiator's Eviscerator,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,1.8,,17.0,,8.0
12.0,,,,,,,,6.0,,30.0,17.0,,13.25,,,,,,,30.0,17.0,13.25,1.8,Daschal's Bite,,,,Epic,80.0,,13.0,,,,1.8,,17.0,,10.0
,,,,,,,,,,15.0,8.0,,6.63,55.0,,,68.0,,,15.0,8.0,6.63,1.8,Seduced Blade,,,,Uncommon,80.0,,13.0,,,,1.8,,17.0,,
,,,,,,,,6.0,,46.0,22.0,,13.11,110.0,,,,,,46.0,22.0,13.11,2.6,Furious Gladiator's Handaxe,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,17.0,10.0,8.0
,,,,,,,,9.0,,15.0,8.0,,6.63,80.0,,,68.0,,,15.0,8.0,6.63,1.8,Honed Fang of the Mystics,,,,Epic,80.0,,13.0,,,,1.8,,17.0,,11.0
9.0,,,,,,,,5.0,,30.0,17.0,,13.25,80.0,,,,,,30.0,17.0,13.25,1.8,Wrathful Gladiator's Shiv,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,1.8,,17.0,,8.0
,,,,,,,,12.0,,15.0,8.0,,6.63,80.0,,,68.0,,,15.0,8.0,6.63,1.8,Plasma Foil,,,,Epic,80.0,,13.0,,,,1.8,,17.0,,3.0
,,,,,,,,8.0,,46.0,22.0,,13.11,,,,,,,46.0,22.0,13.11,2.6,Hateful Gladiator's Hacker,,,,Epic,80.0,,13.0,,,,2.6,,17.0,11.0,8.0
11.0,,,,,,,,8.0,,30.0,17.0,,13.25,80.0,,,,,,30.0,17.0,13.25,1.8,Hateful Gladiator's Shanker,,,,Epic,80.0,,13.0,,,,1.8,,17.0,,8.0
,,,,,,,,8.0,,43.0,25.0,,13.19,110.0,,,,,,43.0,25.0,13.19,2.6,Hateful Gladiator's Slicer,,,,Epic,80.0,,13.0,,,,2.6,,17.0,11.0,8.0
9.0,,,,,,,,5.0,,30.0,17.0,,13.25,80.0,,,,,,30.0,17.0,13.25,1.8,Relentless Gladiator's Mutilator,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,1.8,,17.0,,8.0
,,,,,,,,7.0,,15.0,8.0,,6.63,80.0,,,68.0,,,15.0,8.0,6.63,1.8,Relentless Gladiator's Spellblade,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,1.8,,17.0,,
,,,,,,,,,,15.0,8.0,,6.63,,,7.0,68.0,,,15.0,8.0,6.63,1.8,Relentless Gladiator's Blade of Celerity,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,1.8,,17.0,,
,,,,,,,,5.0,,40.0,28.0,,13.1,80.0,,,,,,40.0,28.0,13.1,2.6,Wrathful Gladiator's Slasher,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,17.0,9.0,8.0
,,,,,,,,,,19.0,14.0,,6.52,110.0,,9.0,68.0,,,19.0,14.0,6.52,2.6,Guiding Star,,,,Epic,80.0,,13.0,,,,2.6,,17.0,,6.0
,,,,,,,,,,19.0,14.0,,6.52,110.0,,,68.0,,,19.0,14.0,6.52,2.6,Deadly Gladiator's Gavel,,,,Epic,80.0,,13.0,,,,2.6,,17.0,,10.0
9.0,,,,,,,,8.0,,38.0,29.0,,13.05,,,5.0,,,,38.0,29.0,13.05,2.6,Cudgel of the Damned,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,17.0,,
12.0,,,,,,,,3.0,,43.0,25.0,,13.19,110.0,,8.0,,,,43.0,25.0,13.19,2.6,Forsaken Bonecarver,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,12.0,,
10.0,,,,,,,,6.0,,40.0,28.0,,13.1,80.0,,,,,,40.0,28.0,13.1,2.6,Furious Gladiator's Ripper,,1.0,,Epic,80.0,,13.0,Prismatic socket,,,2.6,,18.0,,8.0
11.0,,,,,,,,,,29.0,17.0,,12.84,55.0,,,,,,29.0,17.0,12.84,1.8,Mandible Edge,,,,Uncommon,77.0,,13.0,,,,1.8,,17.0,,
,,,,,,,,,,18.0,14.0,,6.18,75.0,,,64.0,,,18.0,14.0,6.18,2.6,Remedial Mace,,,,Uncommon,76.0,,13.0,,,,2.6,,17.0,,
,,,,,,,,,,36.0,28.0,,12.35,75.0,,,,,,36.0,28.0,12.35,2.6,Brass-Bound Cudgel,,,,Uncommon,76.0,,13.0,,,,2.6,,17.0,11.0,
11.0,,,,,,,,,,38.0,26.0,,12.38,55.0,,,,,,38.0,26.0,12.38,2.6,Hero's Knuckles,,,,Uncommon,75.0,,13.0,,,,2.6,,17.0,,
11.0,,,,,,,,,,37.0,25.0,,12.09,55.0,,,,,,37.0,25.0,12.09,2.6,Spider Claw,,,,Uncommon,74.0,,13.0,,,,2.6,,16.0,,
11.0,,,,,,,,,,35.0,27.0,,12.01,75.0,,,,,,35.0,27.0,12.01,2.6,Barbed Star,,,,Uncommon,74.0,,13.0,,,,2.6,,16.0,,
,,,,,,,,,,18.0,13.0,,6.1,75.0,,,62.0,,,18.0,13.0,6.1,2.6,Unearthly Scepter,,,,Uncommon,74.0,,13.0,,,,2.6,,16.0,,
,,,,,,,,,,17.0,13.0,,5.86,75.0,,,62.0,,,17.0,13.0,5.86,2.6,Refreshing Hammer,,,,Uncommon,73.0,,13.0,,,,2.6,,16.0,,
,,,,,,,,,,17.0,13.0,,5.8100000000000005,75.0,,,58.0,,,17.0,13.0,5.8100000000000005,2.6,Sacrosanct Mace,,,,Uncommon,72.0,,13.0,,,,2.6,,15.0,,
10.0,,,,,,,,,,41.0,19.0,,11.66,75.0,,,,,,41.0,19.0,11.66,2.6,Beaked Axe,,,,Uncommon,72.0,,13.0,,,,2.6,,15.0,,
,,,,,,,,,,17.0,12.0,,5.76,75.0,,,58.0,,,17.0,12.0,5.76,2.6,Illuminated Scepter,,,,Uncommon,71.0,,13.0,,,,2.6,,15.0,,
,,,,,,0.0002777777777777778,,,,,,,,,,,,,,,,,,Exceptional Mana Oil,,,,Common,72.0,,,,,,,,,,
,,,,,,,,,,48.0,28.0,,14.73,90.0,,,,,,48.0,28.0,14.73,2.6,Jade Infused Blade,,,,Rare,85.0,,13.0,,,,2.6,,20.0,13.0,
13.0,,,,,,,,7.0,,32.0,19.0,,14.19,80.0,,9.0,,,,32.0,19.0,14.19,1.8,Avool's Incendiary Shanker,,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
13.0,,,,,,,,9.0,,33.0,19.0,,14.67,65.0,,,,,9.0,33.0,19.0,14.67,1.8,Wodin's Mantid Shanker,,,,Rare,85.0,,13.0,,,,1.8,,20.0,,
,,,,,,,,8.0,,23.0,13.0,,7.07,110.0,,9.0,74.0,,,23.0,13.0,7.07,2.6,Volcanospike,,,,Epic,85.0,,13.0,,,,2.6,,19.0,,
,,,,,,,,10.0,,46.0,27.0,,14.15,110.0,,6.0,,,,46.0,27.0,14.15,2.6,Scimitar of the Sirocco,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,,,52.0,24.0,,14.77,90.0,,9.0,,,9.0,52.0,24.0,14.77,2.6,Ancient Pandaren Mining Pick,,,,Rare,85.0,,13.0,,,,2.6,,20.0,13.0,
13.0,,,,,,,,8.0,,32.0,19.0,,14.19,80.0,,8.0,,,,32.0,19.0,14.19,1.8,Twinblade of the Hakkari,,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
,,,,,,,,,,49.0,29.0,,15.13,90.0,,9.0,,,9.0,49.0,29.0,15.13,2.6,Mantid Sky Reaver,,,,Rare,85.0,,13.0,,,,2.6,,20.0,13.0,
,,,,,,,,,,47.0,28.0,,14.44,110.0,,,,,,47.0,28.0,14.44,2.6,Souldrinker,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,8.0,,46.0,27.0,,14.15,110.0,,8.0,,,,46.0,27.0,14.15,2.6,Lava Spine,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,,,45.0,34.0,,15.32,90.0,,,,,,45.0,34.0,15.32,2.6,Yaungol Fire Carrier,,,,Rare,86.0,,13.0,,,,2.6,,13.0,20.0,
13.0,,,,,,,,9.0,,47.0,28.0,,14.44,110.0,,7.0,,,,47.0,28.0,14.44,2.6,Spine of the Thousand Cuts,,,,Epic,85.0,,13.0,,,,2.6,,19.0,,
13.0,,,,,,,,8.0,,32.0,19.0,,14.19,80.0,,8.0,,,,32.0,19.0,14.19,1.8,Twinblade of the Hakkari,,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
,,,,,,,,,,49.0,29.0,,15.08,75.0,,,,,,49.0,29.0,15.08,2.6,Stubby Talonblade,,,,Uncommon,90.0,,13.0,,,,2.6,,20.0,13.0,
,,,,,,,,,,48.0,28.0,,14.73,110.0,,,,,,48.0,28.0,14.73,2.6,Souldrinker,,,,Epic,85.0,,13.0,,,,2.6,,20.0,13.0,
,,,,,,,,8.0,,49.0,29.0,,15.13,90.0,,,,,9.0,49.0,29.0,15.13,2.6,Blade of the Prime,,,,Rare,86.0,,13.0,,,,2.6,,20.0,13.0,
,,,,,,,,,,49.0,29.0,,15.03,110.0,,,,,,49.0,29.0,15.03,2.6,Souldrinker,,,,Epic,85.0,,13.0,,,,2.6,,20.0,13.0,
11.0,,,,,,,,7.0,,47.0,33.0,,15.44,80.0,,,,,7.0,47.0,33.0,15.44,2.6,"Tia-Tia, the Scything Star",,1.0,,Epic,90.0,,13.0,Prismatic socket,,,2.6,,21.0,,
,,,,,,,,8.0,,46.0,27.0,,14.15,110.0,,,,,8.0,46.0,27.0,14.15,2.6,Soul Blade,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
13.0,,,,,,,,9.0,,47.0,32.0,,15.32,65.0,,,,,8.0,47.0,32.0,15.32,2.6,Lobstmourne,,,,Rare,89.0,,13.0,,,,2.6,,20.0,,
13.0,,,,,,,,,,34.0,20.0,,15.16,65.0,,9.0,,,9.0,34.0,20.0,15.16,1.8,Wind-Reaver's Dagger of Quick Strikes,,,,Rare,86.0,,13.0,,,,1.8,,20.0,,
,,,,,,,,7.0,,25.0,14.0,,7.66,90.0,,,76.0,,10.0,25.0,14.0,7.66,2.6,Blade of the Poisoned Mind,,,,Rare,86.0,,13.0,,,,2.6,,20.0,,
,,,,,,,,,,34.0,20.0,,15.16,80.0,,,,,,34.0,20.0,15.16,1.8,The Gloaming Blade,,,,Epic,90.0,,13.0,,,,1.8,,,,
13.0,,,,,,,,7.0,,41.0,32.0,,14.07,110.0,,7.0,,,,41.0,32.0,14.07,2.6,Tremendous Tankard O' Terror,,,,Epic,85.0,,13.0,,,,2.6,,17.0,,
,,,,,,,,8.0,,21.0,16.0,,7.13,110.0,,8.0,74.0,,,21.0,16.0,7.13,2.6,Twilight's Hammer,,,,Epic,85.0,,13.0,,,,2.6,,19.0,,
,,,,,,,,8.0,,16.0,9.0,,7.09,80.0,,8.0,74.0,,,16.0,9.0,7.09,1.8,Fanged Tentacle,,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
14.0,,,,,,,,9.0,,50.0,30.0,,15.43,110.0,,9.0,,,,50.0,30.0,15.43,2.6,"Blazefury, Reborn",,,,Epic,90.0,,13.0,,,,2.6,,21.0,,
,,,,,,,,8.0,,16.0,9.0,,7.09,80.0,,8.0,74.0,,,16.0,9.0,7.09,1.8,Voodoo Hexblade,,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
,,,,,,,,,,21.0,16.0,,7.13,110.0,,,74.0,,8.0,21.0,16.0,7.13,2.6,"Andoros, Fist of the Dragon King",,,,Epic,85.0,,13.0,,,,2.6,,19.0,,8.0
9.0,,,,,,0.16666666666666666,,9.0,,49.0,29.0,,15.13,110.0,,9.0,,,,49.0,29.0,15.13,2.6,The Horseman's Sinister Slicer,,,,Epic,90.0,,13.0,,,,2.6,,25.0,,
10.0,,,,,,,,10.0,,43.0,30.0,,14.1,65.0,,,,,3.0,43.0,30.0,14.1,2.6,The Perforator,,1.0,,Rare,83.0,,13.0,Prismatic socket,,,2.6,,19.0,,
,,,,,,,,,,32.0,19.0,,14.19,80.0,,,,,,32.0,19.0,14.19,1.8,The Twilight Blade,,,,Epic,85.0,,13.0,,,,1.8,,,,
10.0,,,,,,,,6.0,,32.0,19.0,,14.29,80.0,,8.0,,,,32.0,19.0,14.29,1.8,Alysra's Razor,,1.0,,Epic,85.0,,13.0,Prismatic socket,,,1.8,,19.0,,
13.0,,,,,,,,8.0,,46.0,27.0,,14.15,110.0,,,,,8.0,46.0,27.0,14.15,2.6,Fang of Twilight,,,,Epic,85.0,,13.0,,,,2.6,,19.0,,
,,,,,,,,,,51.0,30.0,,15.74,110.0,,7.0,,,7.0,51.0,30.0,15.74,2.6,Scimitar of Seven Stars,,1.0,,Epic,90.0,,13.0,Prismatic socket,,,2.6,,21.0,11.0,
10.0,,,,,,,,8.0,,42.0,32.0,,14.38,110.0,,6.0,,,,42.0,32.0,14.38,2.6,Morningstar of Heroic Will,,1.0,,Epic,85.0,,13.0,Prismatic socket,,,2.6,,19.0,,
,,,,,,,,9.0,,46.0,27.0,,14.15,110.0,,,,,8.0,46.0,27.0,14.15,2.6,Renataki's Soul Slicer,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,,,23.0,17.0,,7.82,110.0,,9.0,80.0,,9.0,23.0,17.0,7.82,2.6,"Dragonstrike, Reborn",,,,Epic,90.0,,13.0,,,,2.6,,21.0,,
,,,,,,,,8.0,,25.0,17.0,,8.13,80.0,,,79.0,,6.0,25.0,17.0,8.13,2.6,"Amun-Thoth, Sul's Spiritrending Talons",,1.0,,Epic,90.0,,13.0,Prismatic socket,,,2.6,,21.0,,
,,,,,,,,7.0,,28.0,13.0,,7.95,90.0,,,80.0,,,28.0,13.0,7.95,2.6,Icebound Frost-Singer Axe,,,,Rare,90.0,,13.0,,,,2.6,,21.0,,10.0
13.0,,,,,,,,,,52.0,24.0,,14.77,110.0,,,,,,52.0,24.0,14.77,2.6,"No'Kaled, the Elements of Death",,,,Epic,85.0,,13.0,,,,2.6,,20.0,,
,,,,,,,,,,21.0,16.0,,7.16,110.0,,7.0,74.0,,,21.0,16.0,7.16,2.6,"Ko'gun, Hammer of the Firelord",,,,Epic,85.0,,13.0,,,,2.6,,19.0,,9.0
13.0,,,,,,,,7.0,,32.0,19.0,,14.29,80.0,,9.0,,,,32.0,19.0,14.29,1.8,Avool's Incendiary Shanker,,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
13.0,,,,,,,,8.0,,32.0,19.0,,14.19,80.0,,8.0,,,,32.0,19.0,14.19,1.8,"Uhn'agh Fash, the Darkest Betrayal",,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
,,,,,,,,8.0,,46.0,27.0,,14.2,110.0,,,,,8.0,46.0,27.0,14.2,2.6,Captain's Cutlass,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,,,25.0,14.0,,7.64,75.0,,,76.0,,,25.0,14.0,7.64,2.6,Saur-Singer Spellblade,,,,Uncommon,90.0,,13.0,,,,2.6,,20.0,,
,,,,,,,,7.0,,41.0,32.0,,14.07,110.0,,9.0,,,,41.0,32.0,14.07,2.6,Gurubashi Punisher,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,,,41.0,32.0,,14.07,110.0,,,,,8.0,41.0,32.0,14.07,2.6,Mace of Acrid Death,,,8.0,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,8.0,,50.0,23.0,,14.21,110.0,,,,,9.0,50.0,23.0,14.21,2.6,Obsidium Cleaver,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,8.0,,23.0,13.0,,7.07,110.0,,,74.0,,9.0,23.0,13.0,7.07,2.6,Maldo's Sword Cane,,,,Epic,85.0,,13.0,,,,2.6,,19.0,,
,,,,,,,,,,43.0,30.0,,14.1,80.0,,8.0,,,8.0,43.0,30.0,14.1,2.6,Claws of Agony,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,9.0,,26.0,15.0,,7.96,110.0,,9.0,80.0,,,26.0,15.0,7.96,2.6,"Loshan, Terror Incarnate",,1.0,,Epic,90.0,,13.0,,,,2.6,,21.0,,
,,,,,,,,8.0,,21.0,16.0,,7.19,110.0,,6.0,74.0,,,21.0,16.0,7.19,2.6,Vagaries of Time,,1.0,,Epic,85.0,,13.0,Prismatic socket,,,2.6,,16.0,,
,,,,,,,,9.0,,16.0,9.0,,7.09,80.0,,,74.0,,8.0,16.0,9.0,7.09,1.8,Chelley's Sterilized Scalpel,,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
10.0,,,,,,,,6.0,,32.0,19.0,,14.19,80.0,,8.0,,,,32.0,19.0,14.19,1.8,Alysra's Razor,,1.0,,Epic,85.0,,13.0,Prismatic socket,,,1.8,,19.0,,
,,,,,,,,8.0,,41.0,32.0,,14.07,90.0,,,,,8.0,41.0,32.0,14.07,2.6,Cookie's Tenderizer,,,,Rare,85.0,,13.0,,,,2.6,,19.0,13.0,
13.0,,,,,,,,8.0,,43.0,33.0,,14.63,,,8.0,,,,43.0,33.0,14.63,2.6,Crushing Mass of McGowan,,,,Heirloom,1.0,,13.0,,,,2.6,,19.0,,
13.0,,,,,,,,8.0,,32.0,19.0,,14.19,80.0,,9.0,,,,32.0,19.0,14.19,1.8,Jagged Edge of Time,,,,Epic,85.0,,13.0,,,,1.8,,19.0,,
,,,,,,,,8.0,,46.0,27.0,,14.15,110.0,,9.0,,,,46.0,27.0,14.15,2.6,Zulian Slasher,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
13.0,,,,,,,,9.0,,49.0,29.0,,15.13,90.0,,9.0,,,,49.0,29.0,15.13,2.6,"Fireguard, Reborn",,,,Rare,90.0,,13.0,,,,2.6,,20.0,,
13.0,,,,,,,,,,47.0,32.0,,15.32,65.0,,9.0,,,9.0,47.0,32.0,15.32,2.6,Fist of Fate,,,,Rare,85.0,,13.0,,,,2.6,,20.0,,
,,,,,,,,,,52.0,31.0,,16.04,110.0,,7.0,,,7.0,52.0,31.0,16.04,2.6,Qon's Flaming Scimitar,,1.0,,Epic,90.0,,13.0,Prismatic socket,,,2.6,,21.0,11.0,
13.0,,,,,,,,8.0,,49.0,29.0,,15.13,110.0,,9.0,,,,49.0,29.0,15.13,2.6,Krol Scimitar,,,,Epic,90.0,,13.0,,,,2.6,,20.0,,
,,,,,,,,7.0,,17.0,10.0,,7.58,80.0,,,76.0,,10.0,17.0,10.0,7.58,1.8,Ordon Sacrificial Dagger,,,,Epic,90.0,,13.0,,,,1.8,,20.0,,
13.0,,,,,,,,8.0,,50.0,23.0,,14.21,110.0,,8.0,,,,50.0,23.0,14.21,2.6,"Crul'korak, the Lightning's Arc",,,,Epic,85.0,,13.0,,,,2.6,,19.0,,
13.0,,,,,,,,7.0,,46.0,27.0,,14.15,110.0,,9.0,,,,46.0,27.0,14.15,2.6,Krol Decapitator,,,,Epic,85.0,,13.0,,,,2.6,,19.0,,
13.0,,,,,,,,8.0,,46.0,27.0,,14.15,90.0,,8.0,,,,46.0,27.0,14.15,2.6,Cruel Barb,,,,Rare,85.0,,13.0,,,,2.6,,19.0,,
,,,,,,,,9.0,,25.0,14.0,,7.66,110.0,,,76.0,,9.0,25.0,14.0,7.66,2.6,Tyrannical Gladiator's Mageblade,,,,Epic,90.0,,13.0,,,,2.6,,20.0,,
,,,,,,,,9.0,,49.0,29.0,,15.13,110.0,,,,,9.0,49.0,29.0,15.13,2.6,"Kilrak, Jaws of Terror",,1.0,,Epic,90.0,,13.0,,,,2.6,,20.0,13.0,
,,,,,,,,10.0,,45.0,34.0,,15.32,75.0,,7.0,,,,45.0,34.0,15.32,2.6,Bloodseeker's Mace,,,,Uncommon,,,13.0,,,,2.6,,20.0,13.0,
,,,,,,,,7.0,,21.0,16.0,,7.13,110.0,,,74.0,,,21.0,16.0,7.13,2.6,Scepter of Azshara,,,,Epic,85.0,,13.0,,,,2.6,,19.0,,9.0
,,,,,,,,8.0,,46.0,27.0,,14.15,110.0,,8.0,,,,46.0,27.0,14.15,2.6,Treachery's Bite,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,9.0,,49.0,29.0,,15.13,110.0,,,,,9.0,49.0,29.0,15.13,2.6,"Kilrak, Jaws of Terror",,1.0,,Epic,90.0,,13.0,,,,2.6,,20.0,13.0,
13.0,,,,,,,,9.0,,34.0,20.0,,15.16,80.0,,9.0,,,,34.0,20.0,15.16,1.8,"Tolakesh, Horn of the Black Ox",,,,Epic,90.0,,13.0,,,,1.8,,20.0,,
,,,,,,,,,,21.0,16.0,,7.25,110.0,,,76.0,,,21.0,16.0,7.25,2.6,Maw of the Dragonlord,,,,Epic,85.0,,13.0,,,,2.6,,20.0,,
,,,,,,,,8.0,,46.0,27.0,,14.15,90.0,,,,,8.0,46.0,27.0,14.15,2.6,Sun Strike,,,,Rare,85.0,,13.0,,,,2.6,,19.0,13.0,
,,,,,,,,,,22.0,17.0,,7.56,90.0,,9.0,76.0,,9.0,22.0,17.0,7.56,2.6,"Drakefist Hammer, Reborn",,,,Rare,90.0,,13.0,,,,2.6,,20.0,,
,,,,,,,,9.0,,53.0,25.0,,15.14,110.0,,8.0,,,,53.0,25.0,15.14,2.6,"Elegion, the Fanged Crescent",,,,Epic,90.0,,13.0,,,,2.6,,20.0,13.0,
,,,,,,,,9.0,,52.0,24.0,,14.77,110.0,,,,,,52.0,24.0,14.77,2.6,Cataclysmic Gladiator's Hacker,,,,Epic,85.0,,13.0,,,,2.6,,20.0,13.0,9.0
,,,,,,,,8.0,,46.0,27.0,,14.15,110.0,,9.0,,,,46.0,27.0,14.15,2.6,Reforged Heartless,,,,Epic,85.0,,13.0,,,,2.6,,19.0,13.0,
